No,管轄コード,管轄名,行政区コード,行政区名,大字コード,大字名,小字コード,小字名,年齢,男,女,計
1641,0,,,,24,大字平野,,,42,1,0,1
1642,0,,,,24,大字平野,,,43,1,0,1
1643,0,,,,24,大字平野,,,44,0,2,2
1644,0,,,,24,大字平野,,,45,1,1,2
1645,0,,,,24,大字平野,,,46,2,1,3
1646,0,,,,24,大字平野,,,47,4,0,4
1647,0,,,,24,大字平野,,,48,2,3,5
1648,0,,,,24,大字平野,,,49,2,2,4
1649,0,,,,24,大字平野,,,50,3,1,4
1650,0,,,,24,大字平野,,,51,1,1,2
1651,0,,,,24,大字平野,,,52,2,2,4
1652,0,,,,24,大字平野,,,53,1,1,2
1653,0,,,,24,大字平野,,,54,1,2,3
1654,0,,,,24,大字平野,,,55,1,0,1
1655,0,,,,24,大字平野,,,56,1,2,3
1656,0,,,,24,大字平野,,,57,2,3,5
1657,0,,,,24,大字平野,,,58,1,1,2
1658,0,,,,24,大字平野,,,59,2,1,3
1659,0,,,,24,大字平野,,,60,2,0,2
1660,0,,,,24,大字平野,,,61,2,2,4
1661,0,,,,24,大字平野,,,62,3,1,4
1662,0,,,,24,大字平野,,,63,3,2,5
1663,0,,,,24,大字平野,,,64,0,2,2
1664,0,,,,24,大字平野,,,65,3,2,5
1665,0,,,,24,大字平野,,,66,4,1,5
1666,0,,,,24,大字平野,,,67,1,4,5
1667,0,,,,24,大字平野,,,68,2,1,3
1668,0,,,,24,大字平野,,,69,2,2,4
1669,0,,,,24,大字平野,,,70,2,1,3
1670,0,,,,24,大字平野,,,71,4,5,9
1671,0,,,,24,大字平野,,,72,3,1,4
1672,0,,,,24,大字平野,,,73,1,4,5
1673,0,,,,24,大字平野,,,74,6,4,10
1674,0,,,,24,大字平野,,,75,5,4,9
1675,0,,,,24,大字平野,,,76,1,1,2
1676,0,,,,24,大字平野,,,77,7,6,13
1677,0,,,,24,大字平野,,,78,3,3,6
1678,0,,,,24,大字平野,,,79,3,2,5
1679,0,,,,24,大字平野,,,80,2,2,4
1680,0,,,,24,大字平野,,,81,0,1,1
1681,0,,,,24,大字平野,,,82,1,2,3
1682,0,,,,24,大字平野,,,83,2,2,4
1683,0,,,,24,大字平野,,,84,1,4,5
1684,0,,,,24,大字平野,,,85,1,2,3
1685,0,,,,24,大字平野,,,86,4,3,7
1686,0,,,,24,大字平野,,,87,2,2,4
1687,0,,,,24,大字平野,,,88,2,2,4
1688,0,,,,24,大字平野,,,89,1,6,7
1689,0,,,,24,大字平野,,,90,2,3,5
1690,0,,,,24,大字平野,,,91,0,2,2
1691,0,,,,24,大字平野,,,92,1,3,4
1692,0,,,,24,大字平野,,,93,1,1,2
1693,0,,,,24,大字平野,,,96,1,3,4
1694,0,,,,24,大字平野,,,97,0,2,2
1695,0,,,,24,大字平野,,,102,0,1,1
1696,0,,,,25,大字西方,,,0,0,1,1
1697,0,,,,25,大字西方,,,1,1,2,3
1698,0,,,,25,大字西方,,,2,1,2,3
1699,0,,,,25,大字西方,,,3,2,0,2
1700,0,,,,25,大字西方,,,4,0,1,1
1701,0,,,,25,大字西方,,,5,2,2,4
1702,0,,,,25,大字西方,,,6,0,1,1
1703,0,,,,25,大字西方,,,7,2,2,4
1704,0,,,,25,大字西方,,,8,2,0,2
1705,0,,,,25,大字西方,,,9,4,0,4
1706,0,,,,25,大字西方,,,10,4,0,4
1707,0,,,,25,大字西方,,,11,2,2,4
1708,0,,,,25,大字西方,,,12,2,2,4
1709,0,,,,25,大字西方,,,13,3,2,5
1710,0,,,,25,大字西方,,,14,1,3,4
1711,0,,,,25,大字西方,,,15,3,2,5
1712,0,,,,25,大字西方,,,16,1,2,3
1713,0,,,,25,大字西方,,,17,3,6,9
1714,0,,,,25,大字西方,,,18,1,3,4
1715,0,,,,25,大字西方,,,19,2,2,4
1716,0,,,,25,大字西方,,,20,3,1,4
1717,0,,,,25,大字西方,,,21,2,2,4
1718,0,,,,25,大字西方,,,22,0,2,2
1719,0,,,,25,大字西方,,,23,3,1,4
1720,0,,,,25,大字西方,,,25,0,1,1
1721,0,,,,25,大字西方,,,26,2,1,3
1722,0,,,,25,大字西方,,,27,1,2,3
1723,0,,,,25,大字西方,,,28,1,4,5
1724,0,,,,25,大字西方,,,29,0,1,1
1725,0,,,,25,大字西方,,,30,1,1,2
1726,0,,,,25,大字西方,,,31,2,2,4
1727,0,,,,25,大字西方,,,32,1,3,4
1728,0,,,,25,大字西方,,,33,1,1,2
1729,0,,,,25,大字西方,,,34,1,1,2
1730,0,,,,25,大字西方,,,35,3,2,5
1731,0,,,,25,大字西方,,,36,2,2,4
1732,0,,,,25,大字西方,,,37,2,3,5
1733,0,,,,25,大字西方,,,38,4,3,7
1734,0,,,,25,大字西方,,,39,5,1,6
1735,0,,,,25,大字西方,,,40,5,4,9
1736,0,,,,25,大字西方,,,41,4,4,8
1737,0,,,,25,大字西方,,,42,4,3,7
1738,0,,,,25,大字西方,,,43,1,4,5
1739,0,,,,25,大字西方,,,44,5,2,7
1740,0,,,,25,大字西方,,,45,3,3,6
1741,0,,,,25,大字西方,,,46,0,2,2
1742,0,,,,25,大字西方,,,47,5,0,5
1743,0,,,,25,大字西方,,,48,2,7,9
1744,0,,,,25,大字西方,,,49,3,8,11
1745,0,,,,25,大字西方,,,50,2,2,4
1746,0,,,,25,大字西方,,,51,2,6,8
1747,0,,,,25,大字西方,,,52,11,7,18
1748,0,,,,25,大字西方,,,53,3,7,10
1749,0,,,,25,大字西方,,,54,7,2,9
1750,0,,,,25,大字西方,,,55,7,5,12
1751,0,,,,25,大字西方,,,56,3,3,6
1752,0,,,,25,大字西方,,,57,6,5,11
1753,0,,,,25,大字西方,,,58,7,4,11
1754,0,,,,25,大字西方,,,59,5,4,9
1755,0,,,,25,大字西方,,,60,3,2,5
1756,0,,,,25,大字西方,,,61,7,6,13
1757,0,,,,25,大字西方,,,62,4,1,5
1758,0,,,,25,大字西方,,,63,2,3,5
1759,0,,,,25,大字西方,,,64,8,3,11
1760,0,,,,25,大字西方,,,65,6,7,13
1761,0,,,,25,大字西方,,,66,6,5,11
1762,0,,,,25,大字西方,,,67,5,6,11
1763,0,,,,25,大字西方,,,68,9,6,15
1764,0,,,,25,大字西方,,,69,6,6,12
1765,0,,,,25,大字西方,,,70,2,4,6
1766,0,,,,25,大字西方,,,71,12,6,18
1767,0,,,,25,大字西方,,,72,5,6,11
1768,0,,,,25,大字西方,,,73,6,7,13
1769,0,,,,25,大字西方,,,74,7,9,16
1770,0,,,,25,大字西方,,,75,4,14,18
1771,0,,,,25,大字西方,,,76,9,10,19
1772,0,,,,25,大字西方,,,77,5,8,13
1773,0,,,,25,大字西方,,,78,8,6,14
1774,0,,,,25,大字西方,,,79,5,8,13
1775,0,,,,25,大字西方,,,80,4,7,11
1776,0,,,,25,大字西方,,,81,7,9,16
1777,0,,,,25,大字西方,,,82,5,6,11
1778,0,,,,25,大字西方,,,83,6,12,18
1779,0,,,,25,大字西方,,,84,2,5,7
1780,0,,,,25,大字西方,,,85,8,8,16
1781,0,,,,25,大字西方,,,86,2,8,10
1782,0,,,,25,大字西方,,,87,2,9,11
1783,0,,,,25,大字西方,,,88,1,12,13
1784,0,,,,25,大字西方,,,89,3,7,10
1785,0,,,,25,大字西方,,,90,7,11,18
1786,0,,,,25,大字西方,,,91,3,9,12
1787,0,,,,25,大字西方,,,92,6,8,14
1788,0,,,,25,大字西方,,,93,2,12,14
1789,0,,,,25,大字西方,,,94,0,6,6
1790,0,,,,25,大字西方,,,95,1,3,4
1791,0,,,,25,大字西方,,,96,3,3,6
1792,0,,,,25,大字西方,,,97,0,3,3
1793,0,,,,25,大字西方,,,98,3,5,8
1794,0,,,,25,大字西方,,,99,1,4,5
1795,0,,,,25,大字西方,,,100,0,2,2
1796,0,,,,25,大字西方,,,107,0,1,1
1797,0,,,,26,大字外入,,,1,1,1,2
1798,0,,,,26,大字外入,,,3,2,0,2
1799,0,,,,26,大字外入,,,4,0,1,1
1800,0,,,,26,大字外入,,,6,1,0,1
1801,0,,,,26,大字外入,,,7,1,1,2
1802,0,,,,26,大字外入,,,10,2,2,4
1803,0,,,,26,大字外入,,,11,1,1,2
1804,0,,,,26,大字外入,,,12,2,0,2
1805,0,,,,26,大字外入,,,13,0,1,1
1806,0,,,,26,大字外入,,,14,1,0,1
1807,0,,,,26,大字外入,,,17,1,0,1
1808,0,,,,26,大字外入,,,18,1,2,3
1809,0,,,,26,大字外入,,,19,0,1,1
1810,0,,,,26,大字外入,,,20,1,1,2
1811,0,,,,26,大字外入,,,21,0,1,1
1812,0,,,,26,大字外入,,,23,0,1,1
1813,0,,,,26,大字外入,,,24,1,0,1
1814,0,,,,26,大字外入,,,26,1,0,1
1815,0,,,,26,大字外入,,,27,0,1,1
1816,0,,,,26,大字外入,,,30,1,0,1
1817,0,,,,26,大字外入,,,31,0,1,1
1818,0,,,,26,大字外入,,,32,0,1,1
1819,0,,,,26,大字外入,,,34,2,3,5
1820,0,,,,26,大字外入,,,35,1,1,2
1821,0,,,,26,大字外入,,,36,1,2,3
1822,0,,,,26,大字外入,,,39,1,0,1
1823,0,,,,26,大字外入,,,40,1,2,3
1824,0,,,,26,大字外入,,,42,1,1,2
1825,0,,,,26,大字外入,,,44,2,3,5
1826,0,,,,26,大字外入,,,45,3,1,4
1827,0,,,,26,大字外入,,,46,1,3,4
1828,0,,,,26,大字外入,,,47,1,0,1
1829,0,,,,26,大字外入,,,48,1,0,1
1830,0,,,,26,大字外入,,,49,0,2,2
1831,0,,,,26,大字外入,,,50,3,3,6
1832,0,,,,26,大字外入,,,51,1,2,3
1833,0,,,,26,大字外入,,,52,4,2,6
1834,0,,,,26,大字外入,,,53,1,2,3
1835,0,,,,26,大字外入,,,54,1,1,2
1836,0,,,,26,大字外入,,,55,1,0,1
1837,0,,,,26,大字外入,,,56,3,2,5
1838,0,,,,26,大字外入,,,57,5,4,9
1839,0,,,,26,大字外入,,,58,3,1,4
1840,0,,,,26,大字外入,,,59,2,0,2
1841,0,,,,26,大字外入,,,60,1,1,2
1842,0,,,,26,大字外入,,,61,0,3,3
1843,0,,,,26,大字外入,,,62,1,4,5
1844,0,,,,26,大字外入,,,63,2,1,3
1845,0,,,,26,大字外入,,,64,2,1,3
1846,0,,,,26,大字外入,,,65,3,0,3
1847,0,,,,26,大字外入,,,66,3,3,6
1848,0,,,,26,大字外入,,,67,2,1,3
1849,0,,,,26,大字外入,,,68,6,0,6
1850,0,,,,26,大字外入,,,69,2,4,6
1851,0,,,,26,大字外入,,,70,5,3,8
1852,0,,,,26,大字外入,,,71,3,2,5
1853,0,,,,26,大字外入,,,72,1,0,1
1854,0,,,,26,大字外入,,,73,3,1,4
1855,0,,,,26,大字外入,,,74,4,4,8
1856,0,,,,26,大字外入,,,75,1,3,4
1857,0,,,,26,大字外入,,,76,3,4,7
1858,0,,,,26,大字外入,,,77,3,4,7
1859,0,,,,26,大字外入,,,78,2,2,4
1860,0,,,,26,大字外入,,,79,0,7,7
1861,0,,,,26,大字外入,,,80,5,2,7
1862,0,,,,26,大字外入,,,81,5,5,10
1863,0,,,,26,大字外入,,,82,2,3,5
1864,0,,,,26,大字外入,,,83,3,2,5
1865,0,,,,26,大字外入,,,84,2,3,5
1866,0,,,,26,大字外入,,,85,2,4,6
1867,0,,,,26,大字外入,,,86,3,4,7
1868,0,,,,26,大字外入,,,87,3,0,3
1869,0,,,,26,大字外入,,,88,1,2,3
1870,0,,,,26,大字外入,,,89,1,2,3
1871,0,,,,26,大字外入,,,90,0,3,3
1872,0,,,,26,大字外入,,,91,0,2,2
1873,0,,,,26,大字外入,,,92,0,1,1
1874,0,,,,26,大字外入,,,93,0,3,3
1875,0,,,,26,大字外入,,,94,0,1,1
1876,0,,,,26,大字外入,,,96,0,3,3
1877,0,,,,26,大字外入,,,97,0,2,2
1878,0,,,,26,大字外入,,,98,0,1,1
1879,0,,,,26,大字外入,,,100,1,0,1
1880,0,,,,27,大字地家室,,,17,0,1,1
1881,0,,,,27,大字地家室,,,22,1,0,1
1882,0,,,,27,大字地家室,,,25,0,1,1
1883,0,,,,27,大字地家室,,,31,0,1,1
1884,0,,,,27,大字地家室,,,34,0,1,1
1885,0,,,,27,大字地家室,,,35,2,0,2
1886,0,,,,27,大字地家室,,,37,1,0,1
1887,0,,,,27,大字地家室,,,53,1,3,4
1888,0,,,,27,大字地家室,,,54,1,0,1
1889,0,,,,27,大字地家室,,,56,0,2,2
1890,0,,,,27,大字地家室,,,57,2,0,2
1891,0,,,,27,大字地家室,,,59,1,0,1
1892,0,,,,27,大字地家室,,,63,1,0,1
1893,0,,,,27,大字地家室,,,64,0,1,1
1894,0,,,,27,大字地家室,,,68,1,0,1
1895,0,,,,27,大字地家室,,,69,1,2,3
1896,0,,,,27,大字地家室,,,70,1,2,3
1897,0,,,,27,大字地家室,,,71,1,1,2
1898,0,,,,27,大字地家室,,,72,2,0,2
1899,0,,,,27,大字地家室,,,73,1,1,2
1900,0,,,,27,大字地家室,,,74,0,1,1
1901,0,,,,27,大字地家室,,,75,3,2,5
1902,0,,,,27,大字地家室,,,76,1,2,3
1903,0,,,,27,大字地家室,,,77,2,2,4
1904,0,,,,27,大字地家室,,,78,0,1,1
1905,0,,,,27,大字地家室,,,79,1,3,4
1906,0,,,,27,大字地家室,,,80,1,0,1
1907,0,,,,27,大字地家室,,,81,0,2,2
1908,0,,,,27,大字地家室,,,82,3,1,4
1909,0,,,,27,大字地家室,,,84,3,0,3
1910,0,,,,27,大字地家室,,,85,0,3,3
1911,0,,,,27,大字地家室,,,86,0,2,2
1912,0,,,,27,大字地家室,,,87,2,3,5
1913,0,,,,27,大字地家室,,,88,2,2,4
1914,0,,,,27,大字地家室,,,89,1,1,2
1915,0,,,,27,大字地家室,,,90,1,1,2
1916,0,,,,27,大字地家室,,,91,0,1,1
1917,0,,,,27,大字地家室,,,92,0,1,1
1918,0,,,,27,大字地家室,,,93,0,2,2
1919,0,,,,27,大字地家室,,,95,1,0,1
1920,0,,,,27,大字地家室,,,97,0,1,1
1921,0,,,,28,大字沖家室島,,,7,1,0,1
1922,0,,,,28,大字沖家室島,,,8,1,0,1
1923,0,,,,28,大字沖家室島,,,10,1,1,2
1924,0,,,,28,大字沖家室島,,,11,0,1,1
1925,0,,,,28,大字沖家室島,,,12,1,0,1
1926,0,,,,28,大字沖家室島,,,13,0,1,1
1927,0,,,,28,大字沖家室島,,,14,1,2,3
1928,0,,,,28,大字沖家室島,,,18,0,1,1
1929,0,,,,28,大字沖家室島,,,20,1,1,2
1930,0,,,,28,大字沖家室島,,,22,0,1,1
1931,0,,,,28,大字沖家室島,,,36,0,1,1
1932,0,,,,28,大字沖家室島,,,38,0,1,1
1933,0,,,,28,大字沖家室島,,,41,1,0,1
1934,0,,,,28,大字沖家室島,,,42,0,1,1
1935,0,,,,28,大字沖家室島,,,43,2,0,2
1936,0,,,,28,大字沖家室島,,,45,1,1,2
1937,0,,,,28,大字沖家室島,,,47,0,2,2
1938,0,,,,28,大字沖家室島,,,48,2,0,2
1939,0,,,,28,大字沖家室島,,,49,1,0,1
1940,0,,,,28,大字沖家室島,,,50,1,1,2
1941,0,,,,28,大字沖家室島,,,51,1,0,1
1942,0,,,,28,大字沖家室島,,,53,0,1,1
1943,0,,,,28,大字沖家室島,,,56,1,0,1
1944,0,,,,28,大字沖家室島,,,58,0,1,1
1945,0,,,,28,大字沖家室島,,,59,0,1,1
1946,0,,,,28,大字沖家室島,,,61,1,0,1
1947,0,,,,28,大字沖家室島,,,67,1,0,1
1948,0,,,,28,大字沖家室島,,,68,1,1,2
1949,0,,,,28,大字沖家室島,,,71,0,2,2
1950,0,,,,28,大字沖家室島,,,72,5,2,7
1951,0,,,,28,大字沖家室島,,,73,2,1,3
1952,0,,,,28,大字沖家室島,,,74,3,1,4
1953,0,,,,28,大字沖家室島,,,75,5,3,8
1954,0,,,,28,大字沖家室島,,,76,1,1,2
1955,0,,,,28,大字沖家室島,,,78,1,1,2
1956,0,,,,28,大字沖家室島,,,79,3,2,5
1957,0,,,,28,大字沖家室島,,,80,0,2,2
1958,0,,,,28,大字沖家室島,,,81,1,0,1
1959,0,,,,28,大字沖家室島,,,82,1,0,1
1960,0,,,,28,大字沖家室島,,,83,0,3,3
1961,0,,,,28,大字沖家室島,,,86,2,0,2
1962,0,,,,28,大字沖家室島,,,87,1,0,1
1963,0,,,,28,大字沖家室島,,,88,0,1,1
1964,0,,,,28,大字沖家室島,,,89,2,0,2
1965,0,,,,28,大字沖家室島,,,92,1,0,1
1966,0,,,,28,大字沖家室島,,,93,0,1,1
1967,0,,,,28,大字沖家室島,,,94,0,1,1
1968,0,,,,28,大字沖家室島,,,101,0,1,1
1969,0,,,,29,大字東安下庄,,,0,4,3,7
1970,0,,,,29,大字東安下庄,,,1,1,1,2
1971,0,,,,29,大字東安下庄,,,2,1,1,2
1972,0,,,,29,大字東安下庄,,,3,0,3,3
1973,0,,,,29,大字東安下庄,,,4,1,1,2
1974,0,,,,29,大字東安下庄,,,6,4,0,4
1975,0,,,,29,大字東安下庄,,,7,2,0,2
1976,0,,,,29,大字東安下庄,,,8,0,1,1
1977,0,,,,29,大字東安下庄,,,9,2,1,3
1978,0,,,,29,大字東安下庄,,,10,2,0,2
1979,0,,,,29,大字東安下庄,,,11,4,0,4
1980,0,,,,29,大字東安下庄,,,12,2,3,5
1981,0,,,,29,大字東安下庄,,,13,1,1,2
1982,0,,,,29,大字東安下庄,,,14,3,1,4
1983,0,,,,29,大字東安下庄,,,15,4,2,6
1984,0,,,,29,大字東安下庄,,,16,2,1,3
1985,0,,,,29,大字東安下庄,,,17,1,4,5
1986,0,,,,29,大字東安下庄,,,18,0,1,1
1987,0,,,,29,大字東安下庄,,,19,0,1,1
1988,0,,,,29,大字東安下庄,,,20,2,1,3
1989,0,,,,29,大字東安下庄,,,21,3,2,5
1990,0,,,,29,大字東安下庄,,,22,3,2,5
1991,0,,,,29,大字東安下庄,,,23,0,1,1
1992,0,,,,29,大字東安下庄,,,24,2,1,3
1993,0,,,,29,大字東安下庄,,,25,3,1,4
1994,0,,,,29,大字東安下庄,,,26,2,4,6
1995,0,,,,29,大字東安下庄,,,27,5,1,6
1996,0,,,,29,大字東安下庄,,,28,1,0,1
1997,0,,,,29,大字東安下庄,,,29,3,2,5
1998,0,,,,29,大字東安下庄,,,30,4,3,7
1999,0,,,,29,大字東安下庄,,,31,1,1,2
2000,0,,,,29,大字東安下庄,,,32,3,4,7
2001,0,,,,29,大字東安下庄,,,33,2,4,6
2002,0,,,,29,大字東安下庄,,,34,1,1,2
2003,0,,,,29,大字東安下庄,,,35,6,3,9
2004,0,,,,29,大字東安下庄,,,36,2,1,3
2005,0,,,,29,大字東安下庄,,,37,2,3,5
2006,0,,,,29,大字東安下庄,,,38,1,5,6
2007,0,,,,29,大字東安下庄,,,39,1,2,3
2008,0,,,,29,大字東安下庄,,,40,1,3,4
2009,0,,,,29,大字東安下庄,,,41,4,2,6
2010,0,,,,29,大字東安下庄,,,42,3,1,4
2011,0,,,,29,大字東安下庄,,,43,5,1,6
2012,0,,,,29,大字東安下庄,,,44,3,5,8
2013,0,,,,29,大字東安下庄,,,45,3,3,6
2014,0,,,,29,大字東安下庄,,,46,2,7,9
2015,0,,,,29,大字東安下庄,,,47,6,2,8
2016,0,,,,29,大字東安下庄,,,48,3,1,4
2017,0,,,,29,大字東安下庄,,,49,8,4,12
2018,0,,,,29,大字東安下庄,,,50,11,3,14
2019,0,,,,29,大字東安下庄,,,51,8,3,11
2020,0,,,,29,大字東安下庄,,,52,1,5,6
2021,0,,,,29,大字東安下庄,,,53,9,12,21
2022,0,,,,29,大字東安下庄,,,54,6,5,11
2023,0,,,,29,大字東安下庄,,,55,5,4,9
2024,0,,,,29,大字東安下庄,,,56,5,11,16
2025,0,,,,29,大字東安下庄,,,57,8,10,18
2026,0,,,,29,大字東安下庄,,,58,7,5,12
2027,0,,,,29,大字東安下庄,,,59,11,7,18
2028,0,,,,29,大字東安下庄,,,60,5,10,15
2029,0,,,,29,大字東安下庄,,,61,7,11,18
2030,0,,,,29,大字東安下庄,,,62,9,10,19
2031,0,,,,29,大字東安下庄,,,63,5,2,7
2032,0,,,,29,大字東安下庄,,,64,5,9,14
2033,0,,,,29,大字東安下庄,,,65,11,6,17
2034,0,,,,29,大字東安下庄,,,66,11,11,22
2035,0,,,,29,大字東安下庄,,,67,7,8,15
2036,0,,,,29,大字東安下庄,,,68,8,10,18
2037,0,,,,29,大字東安下庄,,,69,10,7,17
2038,0,,,,29,大字東安下庄,,,70,21,5,26
2039,0,,,,29,大字東安下庄,,,71,8,17,25
2040,0,,,,29,大字東安下庄,,,72,13,17,30
2041,0,,,,29,大字東安下庄,,,73,14,11,25
2042,0,,,,29,大字東安下庄,,,74,10,17,27
2043,0,,,,29,大字東安下庄,,,75,15,17,32
2044,0,,,,29,大字東安下庄,,,76,9,23,32
2045,0,,,,29,大字東安下庄,,,77,4,13,17
2046,0,,,,29,大字東安下庄,,,78,9,13,22
2047,0,,,,29,大字東安下庄,,,79,8,9,17
2048,0,,,,29,大字東安下庄,,,80,5,11,16
2049,0,,,,29,大字東安下庄,,,81,8,12,20
2050,0,,,,29,大字東安下庄,,,82,6,14,20
2051,0,,,,29,大字東安下庄,,,83,6,11,17
2052,0,,,,29,大字東安下庄,,,84,7,10,17
2053,0,,,,29,大字東安下庄,,,85,4,18,22
2054,0,,,,29,大字東安下庄,,,86,2,18,20
2055,0,,,,29,大字東安下庄,,,87,7,10,17
2056,0,,,,29,大字東安下庄,,,88,7,10,17
2057,0,,,,29,大字東安下庄,,,89,4,9,13
2058,0,,,,29,大字東安下庄,,,90,2,12,14
2059,0,,,,29,大字東安下庄,,,91,5,9,14
2060,0,,,,29,大字東安下庄,,,92,5,9,14
2061,0,,,,29,大字東安下庄,,,93,1,10,11
2062,0,,,,29,大字東安下庄,,,94,5,6,11
2063,0,,,,29,大字東安下庄,,,95,0,8,8
2064,0,,,,29,大字東安下庄,,,96,0,6,6
2065,0,,,,29,大字東安下庄,,,97,0,4,4
2066,0,,,,29,大字東安下庄,,,98,0,4,4
2067,0,,,,29,大字東安下庄,,,99,0,1,1
2068,0,,,,29,大字東安下庄,,,100,0,2,2
2069,0,,,,29,大字東安下庄,,,101,0,2,2
2070,0,,,,29,大字東安下庄,,,102,0,2,2
2071,0,,,,29,大字東安下庄,,,103,0,2,2
2072,0,,,,29,大字東安下庄,,,105,0,1,1
2073,0,,,,29,大字東安下庄,,,107,0,1,1
2074,0,,,,30,大字西安下庄,,,0,1,1,2
2075,0,,,,30,大字西安下庄,,,1,3,0,3
2076,0,,,,30,大字西安下庄,,,2,3,0,3
2077,0,,,,30,大字西安下庄,,,3,1,1,2
2078,0,,,,30,大字西安下庄,,,4,1,4,5
2079,0,,,,30,大字西安下庄,,,5,1,1,2
2080,0,,,,30,大字西安下庄,,,6,2,1,3
2081,0,,,,30,大字西安下庄,,,7,2,1,3
2082,0,,,,30,大字西安下庄,,,8,1,0,1
2083,0,,,,30,大字西安下庄,,,9,2,1,3
2084,0,,,,30,大字西安下庄,,,10,1,3,4
2085,0,,,,30,大字西安下庄,,,11,2,1,3
2086,0,,,,30,大字西安下庄,,,12,1,1,2
2087,0,,,,30,大字西安下庄,,,13,0,2,2
2088,0,,,,30,大字西安下庄,,,14,4,3,7
2089,0,,,,30,大字西安下庄,,,15,5,2,7
2090,0,,,,30,大字西安下庄,,,16,3,4,7
2091,0,,,,30,大字西安下庄,,,17,1,2,3
2092,0,,,,30,大字西安下庄,,,18,3,2,5
2093,0,,,,30,大字西安下庄,,,19,3,4,7
2094,0,,,,30,大字西安下庄,,,20,3,1,4
2095,0,,,,30,大字西安下庄,,,21,5,4,9
2096,0,,,,30,大字西安下庄,,,22,5,2,7
2097,0,,,,30,大字西安下庄,,,23,3,3,6
2098,0,,,,30,大字西安下庄,,,24,3,2,5
2099,0,,,,30,大字西安下庄,,,25,3,1,4
2100,0,,,,30,大字西安下庄,,,26,2,0,2
2101,0,,,,30,大字西安下庄,,,27,2,3,5
2102,0,,,,30,大字西安下庄,,,28,1,0,1
2103,0,,,,30,大字西安下庄,,,29,2,3,5
2104,0,,,,30,大字西安下庄,,,30,2,1,3
2105,0,,,,30,大字西安下庄,,,31,1,1,2
2106,0,,,,30,大字西安下庄,,,32,3,2,5
2107,0,,,,30,大字西安下庄,,,33,2,2,4
2108,0,,,,30,大字西安下庄,,,34,2,1,3
2109,0,,,,30,大字西安下庄,,,35,1,3,4
2110,0,,,,30,大字西安下庄,,,36,3,2,5
2111,0,,,,30,大字西安下庄,,,37,5,2,7
2112,0,,,,30,大字西安下庄,,,38,2,2,4
2113,0,,,,30,大字西安下庄,,,39,3,3,6
2114,0,,,,30,大字西安下庄,,,40,4,3,7
2115,0,,,,30,大字西安下庄,,,41,2,3,5
2116,0,,,,30,大字西安下庄,,,42,1,2,3
2117,0,,,,30,大字西安下庄,,,43,2,0,2
2118,0,,,,30,大字西安下庄,,,44,4,4,8
2119,0,,,,30,大字西安下庄,,,45,3,8,11
2120,0,,,,30,大字西安下庄,,,46,4,3,7
2121,0,,,,30,大字西安下庄,,,47,5,3,8
2122,0,,,,30,大字西安下庄,,,48,5,6,11
2123,0,,,,30,大字西安下庄,,,49,4,4,8
2124,0,,,,30,大字西安下庄,,,50,3,2,5
2125,0,,,,30,大字西安下庄,,,51,2,5,7
2126,0,,,,30,大字西安下庄,,,52,9,4,13
2127,0,,,,30,大字西安下庄,,,53,7,6,13
2128,0,,,,30,大字西安下庄,,,54,10,6,16
2129,0,,,,30,大字西安下庄,,,55,6,5,11
2130,0,,,,30,大字西安下庄,,,56,7,4,11
2131,0,,,,30,大字西安下庄,,,57,6,6,12
2132,0,,,,30,大字西安下庄,,,58,2,8,10
2133,0,,,,30,大字西安下庄,,,59,4,9,13
2134,0,,,,30,大字西安下庄,,,60,11,9,20
2135,0,,,,30,大字西安下庄,,,61,10,8,18
2136,0,,,,30,大字西安下庄,,,62,7,6,13
2137,0,,,,30,大字西安下庄,,,63,10,4,14
2138,0,,,,30,大字西安下庄,,,64,6,3,9
2139,0,,,,30,大字西安下庄,,,65,9,9,18
2140,0,,,,30,大字西安下庄,,,66,4,6,10
2141,0,,,,30,大字西安下庄,,,67,4,9,13
2142,0,,,,30,大字西安下庄,,,68,6,11,17
2143,0,,,,30,大字西安下庄,,,69,8,6,14
2144,0,,,,30,大字西安下庄,,,70,6,5,11
2145,0,,,,30,大字西安下庄,,,71,13,8,21
2146,0,,,,30,大字西安下庄,,,72,12,11,23
2147,0,,,,30,大字西安下庄,,,73,8,13,21
2148,0,,,,30,大字西安下庄,,,74,11,15,26
2149,0,,,,30,大字西安下庄,,,75,10,21,31
2150,0,,,,30,大字西安下庄,,,76,12,18,30
2151,0,,,,30,大字西安下庄,,,77,12,12,24
2152,0,,,,30,大字西安下庄,,,78,9,14,23
2153,0,,,,30,大字西安下庄,,,79,7,6,13
2154,0,,,,30,大字西安下庄,,,80,12,11,23
2155,0,,,,30,大字西安下庄,,,81,7,11,18
2156,0,,,,30,大字西安下庄,,,82,8,12,20
2157,0,,,,30,大字西安下庄,,,83,9,10,19
2158,0,,,,30,大字西安下庄,,,84,4,9,13
2159,0,,,,30,大字西安下庄,,,85,1,3,4
2160,0,,,,30,大字西安下庄,,,86,4,11,15
2161,0,,,,30,大字西安下庄,,,87,6,10,16
2162,0,,,,30,大字西安下庄,,,88,5,5,10
2163,0,,,,30,大字西安下庄,,,89,6,8,14
2164,0,,,,30,大字西安下庄,,,90,3,10,13
2165,0,,,,30,大字西安下庄,,,91,3,10,13
2166,0,,,,30,大字西安下庄,,,92,2,7,9
