都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金(基本),料金(詳細),説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
350001,3500150627,山口県,,桜山キャンプ場,サクラヤマキャンプジョウ,,,山口県美祢市伊佐町桜山,,34.163116,131.240829,,,,通年,,,"テントサイト　便所　炊飯棟　駐車場　休憩所
",,"・ＪＲ美祢線美祢駅からバスで14分→　から徒歩で45分
・中国自動車道美祢ＩＣから車で15分",,,美祢市建設経済部建設課,0837-52-1116,,,,,
350001,3500150628,山口県,,地獄台,ジゴクダイ,,,山口県美祢市秋芳町秋吉秋吉台上,,34.232285,131.297791,,,,,,,カルスト台地で知られる秋吉台の中で、最も多く石灰岩が見られる場所です。,,・新山口駅からバスで55分,,,美祢市総合観光部,0837-62-305,,,,,
350001,3500150629,山口県,,別府弁天池湧水,ベップベンテンイケユウスイ,,,山口県美祢市秋芳町別府水上,,34.252254,131.24324,,,,,,,"厳島神社境内に湧出し、日量５万５０００ｔ、常温１４度。
石灰岩からの湧水は、カルシウムに富み硬さも適度です。
お茶に使う人が多く、喫茶店主らには古くから馴染みの水です。
限りなく無菌に近い湧水は、常に青く澄んでいます。
日本名水百選に選ばれています。",,"・新山口駅からバスで30分
・美祢ＩＣから車で20分",,,美祢市総合観光部,0837-62-305,,,,,
350001,3500150630,山口県,,MINEまるごと館,ミネマルゴトカン,,,山口県美祢市秋吉町秋吉3469,,34.232285,131.297791,,,,,,,秋吉台・秋芳洞をはじめとする美祢市内の観光地を紹介。,,"・小郡萩道路秋吉台ICから車で約5分(中国自動車道美祢東JCT経由)
・中国自動車道美祢ICから車で約15分(国道435号線、県道242号線)
・新幹線新山口駅からバスで約43分",,,MINEまるごと館,0837-62-1818,,,,,
350001,3500150631,山口県,,楢崎家屋敷跡,ナラサキケヤシキアト,,,山口県美祢市東厚保町小杉,,34.134674,131.194031,,,,,,,幕末の戊辰戦争で自決した会津の白虎隊で唯一生き残りである飯沼貞吉が、敵の長州藩士の楢崎頼三に養育されたという言い伝えがある屋敷跡地,,"・美祢西ＩＣから車で15分
・JR四郎ヶ原駅からタクシーで10分",,,美祢市教育委員会文化財保護課,0837-53-189,,,,,
350001,3500150632,山口県,,萩政府軍本陣跡門,ハギセイフグンホンジンアトノモン,,,山口県美祢市美東町絵堂,,34.279903,131.366882,,,,,,,絵堂開戦の折、萩政府軍（俗論党）粟屋帯刀は、旧柳井氏宅に本陣を置いた。当時そのままの門柱には、諸隊が夜襲した時の弾痕（穴）が残る。現在は絵堂開戦記念碑の所に移築している。,,・小郡萩道路大田ＩＣから車で15分,,,美祢市教育委員会文化財保護課,0837-52-1110,,,,,
350001,3500150633,山口県,,友善塾跡,ユウゼンジュクアト,,,山口県美祢市伊佐町伊佐,,34.163116,131.240829,,,,,,,"1856年(安政3)、文武の稽古場として、在郷藩士の三戸久五郎・高木謙蔵・志道源蔵らが尽力して創立したものである。友善の名は吉田代官玉木文之進（吉田松陰の叔父）が名づけたものである。
",,"・美祢ＩＣから車で10分
・美祢駅からバスで10分",,,美祢市教育委員会文化財保護課,0837-53-189,,,,,
350001,3500150634,山口県,,来嶋又兵衛像,キジママタベエゾウ,,,山口県美祢市西厚保町本郷610（厚保小学校のプール）,,34.109692,131.142059,,,,,,,"現在の厚保小学校のプールの場所に来嶋又兵衛の家がありました。彼の妻は、厚保村（美祢市西厚保町本郷）の酒造家で永代大庄屋格来嶋清三郎の長女のタケです。結婚１年後には、妻の実家である来嶋清三郎宅横に家を新築して、ここに転居してきました。
　元治元年（1864年）７月、「蛤御門の変」で戦時。
",,"・美祢西ＩＣから車で3分
・ＪＲ美祢線厚保駅からバスで5分",,,美祢市教育委員会文化財保護課,0837-53-189,,,,,
350001,3500150635,山口県,,松野?　生家大野家の墓,マツノハザマセイカオオノケノハカ,,,山口県美祢市美東町大田,,34.232838,131.357422,,,,,,,日本の近代林学の創始者である松野?は美祢市美東町大田の郷士大野家に生まれた。幕末の風雲の中、長州の郷里からなかば脱藩上京し、ドイツ語を学んだ。ドイツ留学後、林学を学び、留学中にであったクララと結婚する。クララは本邦初の幼稚園の主任保母を務め、日本幼稚園教育実施の先駆者となり、日本初のぷらの伝習を行った。,,"・小郡萩道路大田ＩＣから車で3分
・JR新山口駅からバスで30分→新町下車から徒歩で5分",,,美祢市教育委員会文化財保護課,0837-53-189,,,,,
350001,3500150636,山口県,,下領八幡宮,カリョウハチマングウ,,,山口県美祢市大嶺町東分　下領八幡宮,,34.181473,131.208405,,,,,,,"廣岡浪秀は、天保12年（1841年）下領八幡宮内の宮司の息子として生まれました。父の後を継ぎ八幡磨能峰宮(やはたうすのみねぐう)の宮司となり、尊王攘夷運動に参加。維新の志士として活躍。江戸・横浜の時事偵察に奔走。しかし元治元年（1864年）池田屋で新撰組に襲われ、24歳で亡くなりました。
下領八幡宮内に、説明看板があります。",,"・美祢ＩＣから車で15分
・美祢駅から徒歩で10分",,,美祢市教育委員会文化財保護課,0837-53-189,,,,,
350001,3500150637,山口県,,秋吉台の雲海,アキヨシダイノウンカイ,,,山口県美祢市秋芳町秋吉台,,34.232285,131.297791,,,,,,,"晩秋から冬にかけての早朝、秋吉台周辺では霧が発生しやすく、秋吉台の山頂から雲海を見ることができます。
特に秋吉台の最高峰「龍護峰」からの、雲海に浮かぶ山の峰々とそこに昇る御来光が絶景です。",,"・JR新山口駅からバスで約40分→秋芳洞バス停から徒歩で20分
・小郡萩道路秋吉台ICから車で約7分",,,（一社）美祢市観光協会,0837-62-115,,,,,
350001,3500150638,山口県,,白水の池,シラミズノイケ,,,山口県美祢市秋芳町別府,,34.252254,131.24324,,,,,,,,,・中国自動車道美祢I.C.から車で約15分,,,美祢市ジオパーク推進室,0837-63-55,,,,,
350001,3500150639,山口県,,Mineにぎわいステーション,ミネニギワイステーション,,,山口県美祢市大嶺町東分3408-5,,34.16753,131.201538,,,,,,,美祢市の観光、ジオパーク及び六次産品の情報発信施設です。,,・中国自動車道美祢I.C.から車で約10分,,,Mineにぎわいステーション,0837-53-4260,,,,,
350001,3500150640,山口県,,Mine秋吉台ジオパークセンター「Karstar」,Ｍｉｎｅアキヨシダイジオパークセンター「Ｋａｒｓｔａｒ」,,,山口県美祢市,,34.166668,131.205826,,,,,,,"カルスト展望台横の秋吉台を一望できる場所に建つ、Mine 秋吉台ジオパークの拠点施設です。
 観光案内カウンターはもちろん、来館者の休憩スペース（約50 席）やカフェを併設し、ジオパークに関する様々な情報を気軽に知ることができます。",,"・JR新山口駅から車で40分
・宇部空港から車で60分
・中国道 美祢ICから車で20分",,,Mine秋吉台ジオパークセンター,0837-63-40,,,,,
350001,3500150641,山口県,,黒岩峡,クロイワキョウ,,,山口県周南市小松原,,34.047359,132.010773,,,,,,,"黒い花崗岩質岩石と清流からなり，ハイキングやピクニックに好適。石城山県立自然公園の一部。
",,・ＪＲ山陽本線島田駅からバスで20分さらに徒歩15分,,,周南市熊毛総合支所,0833-92-14,,,,,
350001,3500150642,山口県,,大陽寺,タイヨウジ,,,山口県周南市大字八代171,,34.094254,131.945099,,,,,,,"貞享３年５月（1347）に曹洞宗水上山「大陽寺」として開基、安永年間（1771～1781）に再建、現在に至ります。
「大陽寺の七不思議」（下記）、「雷の恩返し」の伝説がある寺です。
（１）どんなひでりでも雷の水は絶えることがない。
（２）山内では、きじや山鳥がほろろをうたない（鳴かない）。（３）心字の池では蛙が鳴かない。
（４）山内では、はみが人をかまない。
（５）門内には蚊が住まない。
（６）大雨でも高い屋根だが軒の雨だれが地面を掘ることがない。
（７）心字の池の水は濁ることがない。もし赤く濁ったらお寺に何か異変が起こる。",,・ＪＲ岩徳線高水駅から車で15分,,,大陽寺,0833-91-204,,,,,
350001,3500150643,山口県,,呼坂宿駅本陣跡,ヨビサカシュクエキホンジンアト,,,山口県周南市呼坂,,34.051235,131.941422,,,,,,,関戸（岩国）、玖珂、椙杜、今市に次ぐ近世山陽道の宿駅です。,,・ＪＲ岩徳線高水駅から車で3分,,,周南市教育委員会熊毛総合出張所,0833-92-254,,,,,
350001,3500150644,山口県,,毛利元就公歯廟,モウリモトナリコウシビョウ,,,山口県周南市小松原,,34.047359,132.010773,,,,,,,"2基の宝篋印塔。
毛利元政が、父元就の33回忌に元就の歯をお墓に納めたものです。",,・ＪＲ岩徳線高水駅から車で20分,,,周南市教育委員会熊毛総合出張所,0833-92-254,,,,,
350001,3500150645,山口県,,高瀬峡,タカセキョウ,,,山口県周南市大字高瀬,,34.173935,131.767929,,,,,,,"島地川上流にある高瀬峡は、四季の織りなす自然の美しさを満喫できる美しい渓谷です。渓谷にそって2.2kmの自然遊歩道を歩けば、切りたった岩や奇岩の間を乱舞する水の流れ、滝のしぶきが訪れるひとを魅了します。
",,"・ＪＲ山陽本線新南陽駅からバスで45分→高瀬峡入口から徒歩で5分
・ＪＲ山陽本線新南陽駅から車で25分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150646,山口県,,若山城跡,ワカヤマジョウセキ,,,山口県周南市夜市、福川,,34.089615,131.715469,,,,,,,"若山城は、大内氏の重臣陶氏の本城として文明２年（1470）陶弘護が築城したものと考えられています。
この城は、連郭式城郭と呼ばれる中世山城の典型的な特徴を示し、山頂（標高217m）の本丸を中心とし、東西にのびる屋根上を利用して東に二の丸、三の丸、西に西の丸、蔵屋敷が配置され、その周囲には壇床と呼ばれる階段状地形や空堀、堅堀（総数26条）など防御施設の遺構がよく残されています。",,"・ＪＲ山陽本線福川駅から徒歩で20分登山口へ→登山口から徒歩で45分山頂付近へ
・ＪＲ山陽本線福川駅から車で5分登山口へ→登山口から車で5分山頂付近へ",,,周南市教育委員会 生涯学習課 文化財保護担当,0834-22-8677,,,,,
350001,3500150647,山口県,,川崎観音,カワサキカンノン,,,山口県周南市川崎2丁目1,,34.075893,131.778229,,,,,,,"安産とお乳の観音様として霊験あらたかで，毎月17日の霊祭には「おせったい」がある。春の桜，秋の紅葉頃は特に参拝者でにぎわう。
",,・ＪＲ山陽本線新南陽駅から徒歩で20分,,,周南市新南陽総合支所地域政策課,0834-61-4108,,,,,
350001,3500150648,山口県,,勝栄寺土塁及び旧境内,ショウエイジドルイオヨビキュウケイダイ,,,山口県周南市中央町3-10,,34.07029,131.766174,,,,,,,"南北朝時代に陶弘政が創建した時宗寺院。
南北朝時代の時宗寺院は、政治的、軍事的な性格を持ち、寺院でありながら城郭の機能を果たす例が多く、この時期に土累と環濠が設けられたと考えられています。
県下における中世寺院城郭の唯一の例として貴重なものです。",,・ＪＲ山陽本線新南陽駅から徒歩で5分,,,周南市教育委員会 生涯学習課 文化財保護担当,0834-22-8677,,,,,
350001,3500150649,山口県,,福川本陣跡,フクガワホンジンアト,,,山口県周南市本陣町13-12,,34.073776,131.732895,,,,,,,"福川本陣は、初めは藩主の領内巡視や参勤交代などの休憩所であったが、享保６年（1721）幕府の参勤交代における随行員制限令が発せられ、山陽道においても海路から陸路による通行が激増し、幕府の要人や西国大名などの宿泊や休憩の場所を提供する重要な宿駅としての役割を担うようになった。現在の本陣門は，天保９年（1838）に建て替えられたものである。昭和48年に市指定文化財に指定されている。
",,・ＪＲ山陽本線福川駅から徒歩で10分,,,周南市教育委員会　文化スポーツ課,0834-22-8622,,,,,
350001,3500150650,山口県,,高瀬サン・スポーツランドキャンプ場,タカセサンスポーツランドキャンプジョウ,,,山口県周南市大字高瀬692,,34.173935,131.767929,,,,●休業日　12月29日から翌年1月3日まで,,●料金　　有料,サイト数１０　炊飯棟　駐車場　便所,,"・ＪＲ山陽本線新南陽駅から車で30分
・鹿野IC・徳山西ICから車で30分",,,（公財）周南市体育協会新南陽支部,0834-62-2678,,,,,
350001,3500150651,山口県,,潮音洞,チョウオンドウ,,,山口県周南市大字鹿野上大地庵,,34.253082,131.853287,,,,,,,"漢陽寺本堂裏にある灌漑用随道。
藩政時代最初の水利工事の遺跡で、この人工水路の取水口から洞入口まで270ｍ、洞の長さ88ｍ。
これによって周囲の耕作地を大いにうるおしたといわれています。",,"・中国自動車道・鹿野ICから車で3分
・JR徳山駅からバスで60分→防長バス→鹿野バス停から徒歩で10分",,,周南市鹿野総合支所　産業土木課,0834-68-2335,,,,,
350001,3500150652,山口県,,漢陽寺,カンヨウジ,,,山口県周南市大字鹿野上大地庵2872,,34.253082,131.853287,,09:00,16:00,無休,,●拝観料　300円,"枯山遺水式の優雅な名園「曲水の庭」で知られる古寺。
この庭の様式は、奈良、平安の昔、絵巻物によって伝えられるのみで、再現されたものはこの庭だけです。
",,"・ＪＲ山陽本線徳山駅からバスで60分→終点バス停から徒歩で10分
・中国自動車道鹿野ICから車で5分",,,漢陽寺,0834-68-2010,,,,,
350001,3500150653,山口県,,龍雲寺,リョウウンジ,,,山口県周南市大地庵（鹿野上3272）,,34.023735,131.948151,,,,,,,応永15年（1408）に創建された臨済宗の古刹。龍頭苑，白水苑，大望園と樹姿，配石の妙を得た三庭がある。境内には知恵を授かる文珠堂もある。,,・ＪＲ山陽本線徳山駅からバスで50分,,,龍雲寺,0834-68-2132,,,,,
350001,3500150654,山口県,,漢陽寺曲水の庭,カンヨウジキョクスイノニワ,,,山口県周南市大字鹿野上大地庵2872,,34.253082,131.853287,,09:00,16:00,,,拝観料　　大人300円,白砂と石組の枯山水に，曲水（遣水）の清流を配した独特の様式で再現されているのはここだけである。,,・ＪＲ山陽本線徳山駅からバスで50分さらに徒歩約10分,,,漢陽寺,0834-68-2010,,,,,
350001,3500150655,山口県,,長野山緑地公園キャンプ場,ナガノヤマリョクチコウエンキャンプジョウ,,,山口県周南市大字鹿野上渋川,,34.253082,131.853287,,,,,,,"展望台から瀬戸内海を一望できるロケーションです。
山頂の70haにおよぶ丘陵はキャンプに好適で、管理棟、バンガロー、ロッジ等を完備。
遊歩道では自然観察やハイキングを楽しむことができます。",,"・中国自動車道鹿野ＩＣから車で30分
・JR徳山駅から車で80分",,,長野山ロッジ,0834-68-3481,,,,,
350001,3500150656,山口県,,回天訓練基地跡,カイテンクンレンキチアト,,,山口県周南市大津島,,34.007275,131.697586,,,,,,●料金　　自由見学（記念館は有料）,大津島にある人間魚雷「回天」の訓練基地は、全国に４箇所あった基地のうち最初に開設され、かつ当時の施設が現在も残っている唯一のものです。,,・徳山港から船で40分,,,周南市教育委員会　文化スポーツ課,0834-22-8622,,,,,
350001,3500150657,山口県,,杉元相父子の墓所,スギモトスケフシノボショ,,,山口県周南市上一の井手（興元寺）,,34.04425,131.822495,,,,,,,戦国時代、一時野上庄を領した杉元相・元宣父子の宝篋印塔,,・ＪＲ山陽本線徳山駅から車で10分,,,周南市教育委員会　文化スポーツ課,0834-22-8622,,,,,
350001,3500150658,山口県,,やげん谷一里塚,ヤゲンダニイチリヅカ,,,山口県周南市中須仏峠,,34.107216,131.916412,,,,,,,江戸時代、街道沿いに造られた一里塚の一つ。,,・ＪＲ山陽本線徳山駅から車で40分,,,周南市教育委員会,0834-22-8622,,,,,
350001,3500150659,山口県,,周南市徳山動物園,シュウナンシトクヤマドウブツエン,,,山口県周南市大字徳山5846,,34.062061,131.815826,,,,"●開園時間
　3／1～10／19　　9：00～17：00
　10／20～2／末 　9：00～16：30 
●休園日　　毎週火曜日（火曜日が祝日の場合は翌日）、12/29～12/31",,"●料金　
　大人600円　小人300円　幼児無料
　30名以上団体２割引　200名以上団体３割引","まちなかにある動物園として交通アクセスも良く、動物たちを出来るだけ間近で観察できるように展示されています。
園内は、現在リニューアルが進行中で、動物たちとふれあえる「るんちゃ♪るんちゃ♪」を皮切りに、屋内学習施設である自然学習館「ねいちゃる」、県内初のウォークイン施設である「野鳥観察所」、新しいゾウ舎などが続々オープン！
今後も各施設が順次オープンし、毎年動物園へ足を運んでもらうための楽しみを提供していきます。",,"・ＪＲ山陽本線徳山駅からバスで10分
・山陽自動車道徳山東ICから車で10分
・山陽自動車道徳山西ICから車で25分",,"車いすの貸出し／4台
車いす専用駐車場
砂利・砂敷き路面なし
車いす対応入口
車いす対応トイレ
低位置から鑑賞可能な展示
触察・音声ガイド等による展示
車いす対応レストラン
おむつ交換コーナー",周南市徳山動物園,0834-22-8640,,,,,
350001,3500150660,山口県,,山田家本屋,ヤマダケホンヤ,,,山口県周南市湯野4202-2,,34.108093,131.6716,,10:00,16:30,●休日／毎週月曜日（ただし、月曜日が祝日又は振替休日のときは公開し、翌日を休日とする）,,,"慶長の頃小早川隆景に仕え、後に湯野の領主竪田元慶の家臣となった山田氏の住宅で、古式を伝える在郷武家のものです。
現在は湯野地区に移築されていますが、もとは旧山陽道に面し、村田清風や幕末の志士が訪れています。
桁行15.76ｍ、梁間7.85ｍ、建坪 263.76㎡という大きな平屋建で、屋根は茅葺であったが、現在は鉄板葺きとしています。",,"・JR戸田駅からバスで10分
・山陽自動車道徳山西ICから車で10分",,,周南市教育委員会 生涯学習課,0834-22-8677,,,,,
350001,3500150661,山口県,,せせらぎ豊鹿里パーク鹿野オートキャンプ場,セセラギユカリパークカノオートキャンプジョウ,,,山口県周南市大字鹿野上3516,,34.253082,131.853287,,,,,,,せせらぎパーク　TEL:0834-68-1234へ問合せ下さい。,,"・ＪＲ山陽本線徳山駅から車で約45分
・鹿野ICから車で約5分",,,せせらぎパーク,0834-68-1234,,,,,
350001,3500150662,山口県,,遠石八幡宮,トイシハチマングウ,,,山口県周南市遠石2丁目3-1,,34.038769,131.82312,,,,,,,"推古天皇の時代に宇佐八幡宮の分霊社として建立されました。
下関壇ノ浦での源平合戦の前哨戦が行なわれた記録が古鐘に刻まれており、鐘は文化財に指定されています。",,・徳山駅からバスで7分,,,遠石八幡宮,0834-32-8888,,,,,
350001,3500150663,山口県,,烏帽子岳ウッドパークキャンプ場,エボシガダケウッドパークキュンプジョウ,,,山口県周南市大字八代111-1,,34.094254,131.945099,,,,通年,,,烏帽子岳ウッドパーク内にあるキャンプ場です。,,"・山陽自動車道熊毛ＩＣから車で30分
・JR高水駅から車で約30分",,,周南市熊毛総合支所産業土木課,0833-92-14,,,,,
350001,3500150664,山口県,,龍文寺,リュウモンジ,,,山口県周南市長穂門前1075-1,,34.137913,131.840317,,,,,,,"曹洞宗の名刹で室町時代大内氏の重臣であった陶氏の墓所があります。
市文化財の鉄造茶釜や、県の無形文化財に指定されている「念仏踊り」は有名です。",,・徳山駅からバスで40分,,,龍文寺,0834-88-1072,,,,,
350001,3500150665,山口県,,岸田劉生記念碑,キシダリュウセイキネンヒ,,,山口県周南市公園区,,34.055725,131.806595,,,,,,,劉生の終焉の地として、交友のあった梅原龍三郎、川端康成、武者小路実篤の揮毫碑設計は本郷新。,,・徳山駅から徒歩で5分,,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150666,山口県,,与謝野鉄幹の歌碑,ヨサノテッカンノカヒ,,,山口県周南市栗屋,,34.013332,131.813354,,,,,,,"風光明媚な瀬戸内海国立公園・太華山の山頂にあります。
国語漢文の教師として徳山で過ごした青春時代を思い出し、感慨を込めて読んだ歌「彼のあたり二十の前の我を知る　蛇島　仙島　黒髪の島」。",,・徳山駅から車で40分,,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150667,山口県,,大陽寺庭園,タイヨウジテイエン,,,山口県周南市大字八代171,,34.094254,131.945099,,,,,,,"老木に囲まれた小高い山にある太陽寺の庭園。
夏の別天地です。",,・ＪＲ岩徳線高水駅から車で15分,,,大陽寺,0833-91-204,,,,,
350001,3500150668,山口県,,貞昌寺,テイショウジ,,,山口県周南市三丘広末,,34.062698,131.78566,,,,,,,"毛利家一門筆頭宍戸家の菩提寺。
代々の位牌と墓があります。",,・山陽自動車道熊毛ＩＣから車で7分,,,貞昌寺,0833-91-883,,,,,
350001,3500150669,山口県,,三光寺,サンコウジ,,,山口県周南市清尾,,34.055168,131.985291,,,,,,,"真言宗の寺で、周南七福神「弁財天」を祀っています。
商売繁昌・諸願成就を御祈願します。",,・高水駅から徒歩で10分,,,三光寺,0833-91-459,,,,,
350001,3500150670,山口県,,癒鶴地（鶴の墓）,エイカクチ（ツルノハカ）,,,山口県周南市八代,,34.094254,131.945099,,,,,,,"ツルの墓の由来は、明治28年（1895年）にさかのぼります。
春、シベリヤに向けて旅立ったツルの群れの中に、銃弾で傷つき、二羽のツルが峠に落ちてしまいました。
これを見た村人の一人が自宅に連れ帰り、50日余りにわたって看病を続けたが、ついに死んでしまい、悲しんだ村人は僧侶を迎えて手厚く供養し、自宅の裏山に自ら墓碑を刻んで墓を建てたといわれています。
この「鶴の墓」はその後、現在地の古本神社境内に移されました。
毎年12月には、その墓前でこの地で死んだツルの慰霊祭が行われています。",,"・高水駅から車で15分
・山陽自動車道熊毛ICから車で20分",,,鶴いこいの里交流センター,0833-92-3,,,,,
350001,3500150671,山口県,,新平ヶ原キャンプ場,シンペイガハラキャンプジョウ,,,山口県周南市大字巣山,,34.231476,131.767578,,,,通年,,,"キャンプ
炊飯棟、トイレ、駐車場",,"・JR新南陽駅から車で40分
・鹿野ICから車で20分",,,周南市新南陽総合支所地域政策課,0834-61-4108,,,,,
350001,3500150672,山口県,,大田原自然の家,オオタバラシゼンノイエ,,,山口県周南市大字中須北3194,,34.144592,131.935074,,,,通年,,,"教育研修施設
周南市大田原自然の家は周南市の北部中須地区にあります。
元小学校の廃校あとを再生した施設で、元校舎の宿泊室やハンドメイドのログハウスに宿泊し、自然の素材をつかった様々な手作り活動や体験活動ができます。",,"・JR徳山駅からバスで50分→「川本」下車後から徒歩で40分
・徳山東ICから車で40分",,,大田原自然の家,0834-89-461,,,,,
350001,3500150673,山口県,,三大夫殉節之碑,サンダイフジュンセツノヒ,,,山口県周南市大字徳山（徳山動物園内）,,34.073544,131.822449,,,,,,,"禁門の変の責任を問われ切腹を命じられた本藩三家老を称え、昭和15年に建立されたもの。
",,"・山陽自動車道徳山東ＩＣから車で10分
・ＪＲ山陽本線徳山駅から徒歩で10分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150674,山口県,,国司親相幽閉賜剣之地,クニシチカスケユウヘイシケンノチ,,,山口県周南市大字徳山,,34.073544,131.822449,,,,,,,本藩三家老の一人国司親相が幽閉され切腹した澄泉寺跡。（碑は御弓町公園内へ移設）,,"・山陽自動車道徳山東ＩＣから車で10分
・ＪＲ山陽本線徳山駅から徒歩で10分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150675,山口県,,益田親施幽閉賜剣之地,マスダチカノブユウヘイシケンノチ,,,山口県周南市毛利町,,34.054295,131.809433,,,,,,,"本藩三家老の一人益田親施が幽閉され切腹した惣持院跡。
（碑はモウリマンション角へ移設）",,"・山陽自動車道徳山東ＩＣから車で10分
・ＪＲ山陽本線徳山駅から徒歩で10分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150676,山口県,,福原元僴幽閉之地,フクハラモトタケユウヘイノチ,,,山口県周南市岐山通（中央図書館付近）,,34.055206,131.807022,,,,,,,本藩三家老の一人福原元僴が幽閉された衣笠伊織宅跡,,"・山陽自動車道徳山東ＩＣから車で10分
・ＪＲ山陽本線徳山駅から徒歩で10分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150677,山口県,,徳山毛利家墓所,トクヤマモウリケボショ,,,山口県周南市慶万町,,34.048992,131.813782,,,,,,,"初代徳山藩主毛利就隆から12代元靖までの歴代当主とその妻子の墓96基が祀られています。
近世大名の葬制を知るうえで非常に貴重であり、城下町徳山の歴史を語るうえで重要な史跡です。（周南市指定文化財）",,"・JR徳山駅から徒歩で16分
・山陽自動車道・徳山東ICから車で10分",,,周南市教育委員会　生涯学習課,0834-22-8677,,,,,
350001,3500150678,山口県,,徳山七士碑,トクヤマシチシヒ,,,山口県周南市児玉町（児玉神社境内）,,34.054893,131.808197,,,,,,,"元治元年（1864）禁門の変の直後、徳山藩では「俗論派」と「正義派」が激しく対立していました。
　8月9日夜、「正義派」が「俗論派」の藩士の住居を襲ったことをきっかけとして「俗論派」は「正義派」の７人を捕え処刑した。これを徳山藩の殉難七士といいます。
",,・山陽自動車道徳山東ＩＣから車で10分,,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150679,山口県,,五卿登陸処,ゴキョウトウリクジョ,,,山口県周南市晴海親水公園,,34.036449,131.79187,,,,,,,"文久3年（1863）の「八・一八の政変」後、勤王派の7人の公卿が京都を追われ、3隻の船に分乗して兵庫を船出して長州に向かいました。１番船には三条実美、2番船には三条西季知・壬生基修・四条隆謌・錦小路頼徳、3番船には東久世通禧・沢宣嘉が乗り込みました。
　3隻とも三田尻まで直行する予定でしたが、嵐のため1番船と2番船は笠戸に1泊し、翌日徳山の東浜崎に上陸し、陸路三田尻に向かいました。
　この五卿が東浜崎に上陸したことを記念し、上陸地点（旧東浜崎）の近くに、大正2年（1913）に道源権治により「五卿登陸處」の石碑が建立されました。
",,"・山陽自動車道徳山東ＩＣから車で10分
・ＪＲ徳山駅から徒歩で15分",,,周南市観光交流課,0834-22-8372,,,,,
350001,3500150680,山口県,,吉田松陰と寺嶋忠三郎訣別の地,ヨシダショウイントテラジマチュウザブロウケツベツノチ,,,山口県周南市大字呼坂（西町）,,34.051235,131.941422,,,,,,,"安政6年（1859）吉田松陰が萩の野山嶽から江戸に護送される途中、弟子の寺嶋忠三郎と師が無言の別れを告げた場所です。
　師弟それぞれの思いを詠んだ歌碑が建てられています。（周南市指定文化財）",,"・熊毛ＩＣから車で5分
・ＪＲ高水駅から徒歩で15分(山陽道沿い)",,,周南市教育委員会生涯学習課文化財保護担当,0834-22-8677,,,,,
350001,3500150681,山口県,,寺嶋忠三郎誕生の地,テラジマチュウザブロウタンジョウノチ,,,山口県周南市大字原（西原）,,34.066978,131.960968,,,,,,,"寺嶋忠三郎の生地です。忠三郎は、松下村塾で吉田松陰に学び、尊王攘夷運動に尽くしましたが、禁門の変に際して久坂玄瑞とともに自刃しました。
　顕彰碑と辞世の碑が建てられています。(周南市指定文化財）",,"・徳山西ＩＣから車で20分
・ＪＲ高水駅から徒歩で7分",,,周南市教育委員会生涯学習課文化財保護担当,0834-22-8677,,,,,
350001,3500150682,山口県,,山崎隊士の墓所,ヤマサキタイシノボショ,,,山口県周南市大字富田　永源山（富田護国神社）,,34.039097,131.761826,,,,,,,"徳山藩が士民有志で編成した山崎隊や、藩士で編成した献功隊の隊士などを祀る墓所です。
山崎隊と献功隊は、本藩諸隊とともに戊辰戦争において函館の戦い等に参加しました。",,"・徳山西ＩＣから車で20分
・ＪＲ新南陽駅から徒歩で20分",,,周南市教育委員会生涯学習課文化財保護担当,0834-22-8677,,,,,
350001,3500150683,山口県,,周南工場夜景,シュウナンコウジョウヤケイ,,,山口県周南市,,34.055725,131.806595,,,,,,,"瀬戸内沿いに広がるコンビナートは、夜になると幻想的な夜景が出現！
JR徳山駅からも近く、日本夜景遺産にも登録されている晴海親水公園を始め、複数のビュースポットから気軽に鑑賞でき、全国でも屈指の近さから見る近未来的な夜景は圧巻の一言です！
遊漁船によるクルーズやタクシーによる鑑賞ツアーも大人気です。",,・JR徳山駅から徒歩で3分,,,周南市　観光交流課,0834-22-8372,,,,,
350001,3500150684,山口県,,三丘ゆめ広場「学びの椅子」,ミツオユメヒロバマナビノイス,,,山口県周南市大字安田,,34.039783,131.973007,,,,,,,"山口県指定有形文化財「徳修館」裏の小高い丘に突如現れる、高さ約4メートルの巨大な椅子。
高校のグラウンドだった広場を再整備するという地域のプロジェクトの中で発案され、現在ではSNS映えスポットとしても話題に！
丘の上からは水田地帯を一望できるほっこりスポットです。",,・山陽自動車道・熊毛ICから車で2分,,,三丘市民センター,0833-92-177,,,,,
