都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
350001,3500151273,山口県,,美祢秋吉台カルストウォーク,ミネアキヨシダイカルストウォーク,,2021-11-14,2021-11-14,,,,"Mine秋吉台ジオパークとして、日本ジオパークに認定された日本最大級のカルスト台地「秋吉台」を歩こう！自分の足で自然の素晴らしさを体感してみませんか？
",,,美祢市観光振興課,0837-62-1430,,,"秋吉台家族旅行村
",山口県美祢市秋芳町秋吉1237-553,,34.22678,131.309326,"(1) 小郡萩道路　秋吉台ICから車で10分
(2) 美祢ICから車で20分
",,,,,,,
350001,3500151274,山口県,,第14回Ｍｉｎｅ秋吉台ジオパークマラソン,ミネアキヨシダイジオパークマラソン,,2022-03-上旬,2022-03-上旬,,,,"黒と白のコントラストが美しい、山焼き後の秋吉台が舞台の、大自然を満喫できるマラソン大会。ハーフ、10km、5km、2km、ファミリー（1.5km）と、自分の体力に合わせ楽しく走れ、誰でも気軽に参加できます。
",,,美祢市観光振興課,0837-62-1430,,,"秋吉台
",山口県美祢市秋芳町秋吉台台山,,34.232285,131.297791,"(1) 小郡萩道路秋吉台ＩＣから車で10分（中国自動車道美祢東ＪＣＴ経由）
",,,,,,,
350001,3500151275,山口県,,美祢ランタンナイトフェスティバル,ミネランタンナイトフェスティバル,,2021-09-下旬,2021-09-下旬,15:00,21:00,,"美祢市と国際交流している台湾最大のお祭り「ランタン祭り」を台湾からランタンと共に取り寄せ美祢市で行います。日本の提灯祭りや、一般的なイルミネーションイベントと違い、台湾から寄贈含めの大小1000個以上のランタンが心和ませ、魅了してくれます。また参加者に楽しんでいただける様々なイベントを企画しておりますので、是非、ご来場お待ちしております。

※コロナウイルス感染防止のためランタン飾付けのみ実施予定
",,,美祢ランタンナイトフェスティバル実行委員会,0837-53-1666,,,"美祢さくら公園周辺
",山口県美祢市大嶺町東分地内,,34.181473,131.208405,"(1) JR美祢駅から徒歩で10分
(2) 中国自動車道美祢ICから車で10分
",,,,,,,
350001,3500151276,山口県,,エコキャンまつり,エコキャンマツリ,,2021-05-05,2021-05-05,10:00,14:30,,"子供の日に行われるエコロジーキャンプ場まつり。海辺の石に思い思いの絵を描く「石のアート」や餅つき体験その他子供たちが楽しめるゲームなど盛りだくさんのイベント。
イカ焼きやさざえの壷焼きなど、地元でとれた海の幸も味わえる。
",,,須佐湾エコロジーキャンプ場,08387-6-2727,,,"須佐湾エコロジーキャンプ場
",山口県萩市大字須佐７８７,,34.62389,131.623734,"(1) ＪＲ須佐駅から車で8分
",,,,,,,
350001,3500151277,山口県,,小川地区夏まつり,オガワチクナツマツリ,,2021-08-15,2021-08-15,,,,"あゆのつかみどり、神楽舞、盆踊り、ゲーム、カラオケなどが催されます。
",,,萩市小川支所,08387-4-0211,,,"萩市小川交流センター
",山口県萩市中小川　小川交流センター周辺,,34.592621,131.688721,"(1) JR山陰本線江崎駅から車で15分
",,,,,,,
350001,3500151278,山口県,,かわかみ夏まつり,カワカミナツマツリ,,2021-08-15,2021-08-15,,,,"・盆踊り
・抽選会
・カラオケ
・和船競争
",,,萩市川上総合事務所　地域振興部門,0838-54-2121,,,"川上公民館駐車場
",山口県萩市川上4527,,34.35368,131.495499,"(1) 山口方面から車で約40分（（国道262号経由）→長門峡北入口信号右折4ｋｍ）
(2) 小郡萩道路絵堂ICから車で約15分（中国自動車道美祢東ＪＣＴ経由）
",,,,,,,
350001,3500151279,山口県,,川上農林物直売所感謝祭,カワカミノウリンサンブツチョクバイジョカンシャサイ,,2021-11-23,2021-11-23,,,,"抽選会（５００円以上お買い上げで１回の抽選（空クジなし）等がおこなわれます。
",,,萩市川上農林産物直売施設出荷協議会,0838-54-2755,,,"萩阿武川温泉公園
",山口県萩市川上4892-1,,34.35368,131.495499,"(1) 山口方面から車で約40分（国道262号経由） → 長門峡北口信号右折から車6km
(2) 小郡萩道路絵堂ＩＣから車で約15分（中国自動車道美祢東ＪＣＴ経由）
",,,,,,,
350001,3500151280,山口県,,かわかみふるさとまつり,カワカミフルサトマツリ,,2021-11-07,2021-11-07,,,,"農林産物の展示即売、作品展示、鮎、うなぎ等のつかみどり、もちまき、その他参加型イベントが多数おこなわれます。
",,,川上地域コミュニティ協議会（萩市川上総合事務所地域振興部門内）,0838-54-2121,,,"川上公民館及び周辺
",山口県萩市川上4527,,34.35368,131.495499,"(1) 山口方面から車で約40分（国道262号経由） → 長門峡北入口信号右折から車2km
(2) 小郡萩道路絵堂ＩＣから車で約15分（中国自動車道美祢東ＪＣＴ経由）
",,,,,,,
350001,3500151281,山口県,,着物ウィークin萩,キモノウィークｉｎハギ,,2021-10-上旬,2021-10-上旬,,,,"「世界遺産の城下町・萩」を着物で散策♪
古の城下町の町並みを今もとどめ世界遺産にも登録された、風情の漂うまち・萩。その町並みに似合う“着物”を着て、まち歩きを楽しんでいただくイベントです。
期間中、着物を着ている方は特別割引が受けられる他、「和の学び舎」「写真プレゼント」など、萩ならではの着物体験ができます。
着物はレンタルできますので（有料）、お気軽に着物でまち歩きをお楽しみください！
",,,（一社）萩市観光協会,0838-25-1750,,,"萩城下町周辺（総合案内所／旧久保田家住宅）
",萩城城下町を中心に萩市内各所（総合案内所、着物レンタル会場/旧久保田住宅）,,35.151844,138.908936,"(1) JR新山口駅からバスで約60分（スーパーはぎ号／直行バス） → 萩・明倫センター着から徒歩で10分（旧久保田家住宅）
(2) 小郡萩道路絵堂ICから車で約20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151282,山口県,,子供の日　オールレンタルＤａｙ,コドモノヒ　オールレンタルデイ,,2021-05-05,2021-05-05,,,,"レンタルカートによるタイムアタック
ジュニア体験走行他
",,,萩アクティビティパークナチュラサーキット,0838-56-0100,,,"萩アクティビティパーク
",山口県萩市大字佐々並小木原463-1,,34.265903,131.456161,"(1) 木戸山トンネル手前から車で3分（木戸山トンネル手前から国道262号線へ左折）
(2) 道の駅「あさひ」から車で約10分（萩から国道262号線を山口方面へ）
(3) ＪＲバス「上小木原」バス停から徒歩で20分
",,,,,,,
350001,3500151283,山口県,,西堂寺地蔵祭り,サイドウジジゾウマツリ,,2021-08-24,2021-08-25,,,,"西堂寺本堂は、湧出山西堂寺と称し、宗派は曹洞宗、本尊は薬師如来、応永年間に創建されました。
この寺の境内にある六角堂の地蔵尊は、小川の里、鍋山長者の娘の化身であると言い伝えられています。
応永２年(1395)小川の里、鍋山長者の一人娘が許されぬ恋に悲しみ、二里余りの道を歩いて江崎の磯辺にたどりつき、自ら海中に身を投じました。人々は、漁網を沈め探し続けたところ、幾日かたって木像が網に入ってあげられました。
木像の姿が赤ん坊を抱いているように思えた長者の妻は、この木像を娘の化身とし、尼になって浮島に小さな御堂を建て、木像を安置し、生涯娘の菩提を弔ったといわれています。
この地蔵尊は「子育て地蔵」と称せられ、８月２４日の地蔵祭りは、古くから北浦を代表する祭りの一つとしてにぎわいをみせています。8月25日には、約2000発の花火大会を開催します。
",,,萩市田万川総合事務所産業振興部門,08387-2-0300,,,"西堂寺
",山口県萩市江崎1281,,34.645512,131.634171,"(1) ＪＲ山陰本線江崎駅から徒歩で25分
",,,,,,,
350001,3500151284,山口県,,松陰神社秋季例大祭,ショウインジンジャシュウキレイタイサイ,,2021-10-27,2021-10-27,,,,"松陰先生殉節の日。安政6年（1859年）、幕府により、江戸伝馬町の獄にて斬刑に処されました。
",,,松陰神社,0838-22-4643,,,"松陰神社
",山口県萩市椿東1537,,34.412014,131.417877,"(1) ＪＲ山陰本線東萩駅からバスで14分（萩循環まぁーるバス） → 松陰神社前下車から徒歩で1分
(2) 小郡萩道路絵堂ICから車で20分（美祢東JCT経由）
",,,,,,,
350001,3500151285,山口県,,松陰神社春季大祭,ショウインジンジャシュンキタイサイ,,2021-05-25,2021-05-25,,,,"松陰の実家である杉家が私祠として春秋２回祭祀をいとなみ有志が参拝していたのがはじまり。
",,,松陰神社,0838-22-4643,,,"松陰神社
",山口県萩市椿東1537,,34.412014,131.417877,"(1) 「松陰神社前」バス停下車から徒歩で1分（萩循環まぁーるバス東回り）
(2) 小郡萩道路絵堂ICから車で約20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151286,山口県,,須佐夏まつり,スサナツマツリ,,2021-07-25,2021-07-28,,,,"●前夜祭　25日
松崎八幡宮でかわいらしい子供踊りが行われ、夜店も出店されます。
4日間にわたり行われる須佐の夏祭りの初日。
●須佐夏まつり（祇園祭）祇園車巡行　26日
松崎八幡宮から本町中津地区を通過して浦西地区までを、地元の青年による祇園車の巡行が行われます。
●須佐男命いか祭り　9/27（日）開催　
場所：須佐漁港　
問合せ先名称：萩市須佐総合事務所産業振興部門
活イカの直売や活き造りなど、須佐で採れる新鮮な須佐男命（みこと）いかを思いっきり堪能できる、イカ好きにはたまらないイベント。イカのレースやイカのスルメ干し体験にも参加でき、新鮮な海の幸が当たるお楽しみ抽選会があります。
●須佐夏まつり（弁天祭）須佐湾大花火大会　28日
夏祭りの最後を締めくくるのが須佐湾名物「花火大会」。
須佐湾で打ち上げられる花火は、夏の夜空に鮮やかな大輪の花を咲かせるとともに、三方山々で囲まれた湾内に響く壮絶な花火の音を楽しむことができます。
",,,須佐夏祭り実行委員会（萩市須佐総合事務所産業振興部門内）,08387-6-2219,,,"松崎八幡宮（25日）松崎八幡宮～浦西（26日）須佐漁港（27日、28日）
",山口県萩市須佐,,34.62389,131.623734,"(1) ＪＲ山陰本線須佐駅から徒歩で5分
(2) 萩市街から車で40分
(3) 益田市街から車で30分
(4) 周南市街から車で90分
",,,,,,,
350001,3500151287,山口県,,須佐男命いか祭り,スサミコトイカマツリ,,2021-07-下旬,2021-07-下旬,,,,"活イカの直販や活き造りなど、須佐で採れる新鮮な須佐男命（みこと）いかを思いっきり堪能できる、イカ好きにはたまらないイベント。イカのレースやイカのスルメ干し体験にも参加でき、新鮮な海の幸が当たるお楽しみ抽選会があります。
",,,萩市須佐総合事務所　産業振興部門,08387-6-2219,,,"須佐漁港
",山口県萩市須佐4740-10,,34.62389,131.623734,,,,,,,,
350001,3500151288,山口県,,須佐焼ふれあいまつり,スサヤキフレアイマツリ,,2021-05-03,2021-05-04,10:00,16:00,,"須佐大橋北休憩所（ログハウス）を会場に須佐焼の展示即売や、ろくろ体験、赤米リースづくりなど様々な催しが開催されます。
",,,（主催ＮＰＯ須佐大橋コミュニティ広場）須佐総合事務所　産業部門,08387-6-2219,,,"須佐大橋北休憩所（ログハウス）
",山口県萩市大字須佐3195番地,,34.62389,131.623734,"(1) ＪＲ山陰本線須佐駅から車で5分
",,,,,,,
350001,3500151289,山口県,,須佐湾大花火大会,スサワンダイハナビタイカイ,,2021-07-28,"21時0-分
-",20:00,21:00,,"三方を山々に囲まれた須佐湾内に響く音は迫力満点。スターマインや創作花火などが打ち上げられます。
",,,須佐湾大花火大会実行委員会,08387-6-2219,,,"須佐漁港
",山口県萩市須佐漁港,,34.62389,131.623734,"(1) ＪＲ山陰本線須佐駅から徒歩で5分
(2) 萩市街から車で40分
(3) 周南市街から車で90分
(4) 益田市街からから車で30分
",,,,,,,
350001,3500151290,山口県,,鈴野川ほたるまつり,スズノガワホタルマツリ,,2021-06-上旬,2021-06-上旬,18:00,"
:",,"天然アユの塩焼き・しし肉の塩焼き・おにぎり・焼きそば・やきとり・ウインナー・アイスクリーム等。イベントは芸能ショーなど。とにかくみんなでワイワイできます。暗くなると、近くの川でホタルの乱舞が見られます。
",,,鈴野川ふるさと会　（代表：品川石和）,08387-8-2694,,,,山口県萩市鈴野川小学校周辺,,34.539272,131.689758,"(1) ＪＲ山陰本線須佐駅から車で約20分
",,,,,,,
350001,3500151291,山口県,,全国凧揚げ大会 ｉｎ 見島,ゼンコクタコアゲタイカイ　イン　ミシマ,,2021-10-中旬,2021-10-中旬,,,,"全国より１００名程度が見島の観光、凧にちなむ文化等の意見交換や鬼ヨーズ製作実習を行い、広く一般を対象とした凧揚げ大会を開催します。
",,,見島観光協会,0838-23-3311,,,"見島ふれあい交流センター、ダム公園
",山口県萩市見島326-12,,34.778282,131.140091,"(1) 萩商港から船で70分（高速船「ゆりや」）
",,,,,,,
350001,3500151292,山口県,,そばの花まつり,ソバノハナマツリ,,2021-10-03,2021-10-03,,,,"弥富地区特産のそばの花が田んぼ一面に咲きそろう、10月初旬に行われるイベント。弥富のそばだけを使ったそば打ち体験のほか、地区に伝わる神楽や弥富こんにゃく、そばのスイーツなど田舎ならではの風情を体感できます。
",,,弥富公民館,08387-8-2044,,,"萩市弥富グラウンドほか
",山口県萩市弥富下4088　弥富グラウンドほか,,34.537964,131.647446,"(1) JR須佐駅から車で約15分
",,,,,,,
350001,3500151293,山口県,,たまがわ夏まつり,タマガワナツマツリ,,2021-08-25,2021-08-25,17:00,"
:",,"神楽舞、盆おどり、花火、ゲームなどが催されます。
",,,たまがわ夏まつり実行委員会（田万川総合事務所地域振興部門）,08387-2-0300,,,"弁天公園周辺
",山口県萩市江崎漁港弁天公園周辺,,34.645512,131.634171,"(1) JR山陰本線江崎駅から徒歩で約30分
",,,,,,,
350001,3500151294,山口県,,つつじまつり,ツツジマツリ,,2021-05-上旬,2021-05-上旬,,,,"山口観光北の玄関「ゆとりパークたまがわ」では、ゴールデンウィークに咲きそろったツツジが皆様をお迎えいたします。
各種イベントを行います。
",,,道の駅「ゆとりパークたまがわ」,08387-2-1150,,,"道の駅ゆとりパークたまがわ
",山口県萩市大字下田万2849-1,,34.648438,131.676773,"(1) 山口市内から車で90分
(2) 萩市内から車で50分
(3) ＪＲ江崎駅から車で5分
(4) 萩・石見空港から車で20分
",,,,,,,
350001,3500151295,山口県,,流し雛,ナガシビナ,,2021-04-03,2021-04-03,,,,"萩城下の古き雛たちの最終日に、子供たちの健やかな成長と無病息災を願って、手作りのお雛さまを藍場川に流します。
",,,萩城下の古き雛たち実行委員会（萩市観光課内）（平日のみ）,0838-25-3139,,,"旧湯川家屋敷周辺
",山口県萩市川島67,,34.398449,131.409729,"(1) 「藍場川入口」バス停下車から徒歩で8分（萩循環まぁーるバス西回り）
(2) 小郡萩道路絵堂ICから車で約20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151296,山口県,,萩・昆虫城　夏の陣,ハギ　コンチュウジョウ　ナツノジン,,2021-07-10,2021-09-20,09:00,17:00,,"4千種もの昆虫がひしめく萩の昆虫界「萩・昆虫城の城下町」と称し、郷土の昆虫の特徴と魅力、彼らの生態系に迫る脅威との攻防戦をストーリー仕立てで紹介。
県内屈指・4万点超の萩博物館の標本コレクションから、珍種、天然記念物、絶滅危惧種、夏みかん栽培にまつわる重要種などを厳選して展示しつつ、大型模型なども駆使した大掛かりな展示となる。
",,,萩博物館,0838-25-6447,,,"萩博物館
",山口県萩市堀内355番地,,34.41333,131.39061,"(1) 小郡萩道路絵堂ICから車で25分
(2) 萩バスセンターからバスで10分（「まぁーるバス」西回り萩博物館前下車すぐ）
",,,,,,,
350001,3500151297,山口県,,萩・魚まつり,ハギ・サカナマツリ,,2021-10-10,2021-10-10,,,,"北浦地区最大の水産イベント。市内各地で水揚された約50種類もの活魚・鮮魚の即売が行われるほか、萩の地魚フェアやブランド魚の無料試食、ふぐ鍋や、水産加工品の販売等が行われます。また、魚のつかみどり（小学生以下対象）、巡視船体験航海、ステージアトラクションもちまきなど、子供から大人まで楽しめるイベント満載です。
",,,萩市水産課,0838-25-4195,,,"山口県漁協萩地方卸売市場・道の駅「萩しーまーと」
",山口県萩市椿東北前小畑4160-61,,34.426121,131.413086,"(1) 「萩しーまーと」バス停から徒歩で1分（萩循環まぁーるバス東回り）
(2) 中国自動車道美祢東JCTから → 絵堂ICから車で30分
",,,,,,,
350001,3500151298,山口県,,萩・大茶会,ハギ・ダイチャカイ,,2021-05-03,2021-05-04,10:00,15:00,,"萩藩時代から受け継がれている萩の茶の湯。市内４流派によって萩城跡指月公園内にある花江茶亭など市内にある４つの文化財施設で茶会が催される。
江戸時代の町並みと、萩の歴史を感じながら、お抹茶をお楽しみください。
",,,萩・大茶会実行委員会（萩市観光課内）（平日のみ）,0838-25-3139,,,"萩城跡指月公園・旧久保田家住宅・旧厚狭毛利家萩屋敷長屋・松陰神社（予定）
",山口県萩市萩城跡指月公園ほか,,34.408054,131.39917,"(1) 小郡萩道路絵堂ICから車で約20分（中国自動車道美祢東JCT経由）
(2) 「萩城跡・指月公園入口北門屋敷入口」バス停から徒歩で約5分（※指月公園、旧厚狭毛利家萩屋敷長屋まで　（各会場）萩循環まぁーるバス西回り）
(3) 「松陰神社前」バス停下車から徒歩で1分（※松陰神社まで萩循環まぁーるバス東回り）
(4) 「萩博物館前」バス停下車から徒歩で3分（※旧久保田家住宅まで萩循環まぁーるバス西回り）
",,,,,,,
350001,3500151299,山口県,,萩･竹灯路物語,ハギ・タケトウロモノガタリ,,2021-10-上旬,2021-10-上旬,,,,"城下町周辺の総延長約１km強の通りに約4,000本の竹灯籠が立ち並びます。
竹の中で揺れる炎で江戸情緒あふれる歴史の町並みがぼんやり照らし出され、趣たっぷりの夜が楽しめます。
「世界遺産の城下町・萩」の夜の幽玄の世界をお楽しみください。
",,,萩・竹灯路物語実行委員会（萩市観光課内）,0838-25-3139,,,,山口県萩市萩城城下町を中心に萩市内各所,,34.408054,131.39917,"(1) JR新山口駅からバスで約60分（スーパーはぎ号／直行バス）
(2) 小郡萩道路絵堂ICから車で約20分（中国自動車道美祢東ICT経由）
",,,,,,,
350001,3500151300,山口県,,萩・椿まつり,ハギ・ツバキマツリ,,2022-02-中旬,2022-03-中旬,,,,"約10ヘクタールに約60種・約2万5千本のヤブツバキが自生する萩市笠山椿群生林で約1ヵ月半の間「萩・椿まつり」が開催されます。初日には郷土芸能の披露が、期間中の土・日・祝日には椿見どころ案内人による群生林内の無料案内、地元特産品の販売や飲食店の出店があり、着物姿の「萩椿小町」が写真撮影に応じます。記念グッズが当たるクイズラリーや萩・椿まつりフォトコンテスト・俳句コンテストなども同時開催します。
",,,萩・花ごよみ実行委員会（萩市観光課内）,0838-25-3139,,,"笠山椿群生林
",山口県萩市椿東越ケ浜虎ケ崎（笠山椿群生林）,,34.426121,131.413086,"(1) JR山陽新幹線新山口駅からバスで約70分（路線バス、シャトルバス） → 萩バスセンターまたは東萩駅からバス（「越ヶ浜」バス停下車→無料シャトルバス）
(2) 小郡萩道路　絵堂ICから車で40分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151301,山口県,,萩・夏みかんまつり,ハギ・ナツミカンマツリ,,2021-05-中旬,2021-05-中旬,10:00,16:00,,"萩城下町の夏みかんの花のかおりは、環境省選定「かおり風景100選」に選ばれています。城下町の土塀や白壁から顔をのぞかせる夏みかんと白い花という萩ならではの風景をお楽しみください。まつり会場では、郷土芸能披露や夏みかん加工品即売なども行っております。
",,,萩・花ごよみ実行委員会（萩市観光課内）,0838-25-3139,,,"かんきつ公園（旧田中別邸横）
",山口県萩市平安古町164-3（旧田中別邸）,,34.403198,131.388824,"(1) 小郡萩道路絵堂ＩＣから車で20分（中国自動車道美祢東ＪＣＴ経由）
(2) 「平安古南団地前」バス停から徒歩で5分（萩循環まぁーるバス西回りコース）
(3) 「保健センター」バス停から徒歩で6分（萩循環まぁーるバス東回りコース）
",,,,,,,
350001,3500151302,山口県,,萩・日本海大花火大会,ハギ・ニホンカイダイハナビタイカイ,,2021-08-01,2021-08-01,20:00,21:00,,"萩夏まつりの初日に行われる花火大会。
約７０００発（予定）の花火が日本海をバックに萩の夜空に咲き乱れます。
",,,萩夏まつり実行委員会（萩商工会議所内）,0838-25-3333,,,"菊ヶ浜・萩商港
",山口県萩市菊ヶ浜・萩商港周辺,,34.408054,131.39917,"(1) JR東萩駅から徒歩で10分
",,,,,,,
350001,3500151303,山口県,,萩阿武川温泉公園まつり【中止】,ハギアブガワオンセンコウエンマツリ,,2021-05-01,2021-05-01,10:00,14:00,,"萩阿武川温泉公園にて各種出店、公演を楽しみながら、地域内外の交流を図るまつりです。
",,,萩阿武川温泉公園まつり実行委員会（川上総合事務所内）（平日のみ）,0838-54-2121,,,"萩阿武川温泉公園
",山口県萩市川上4892-1,,34.35368,131.495499,"(1) JR東萩駅から車で20分
",,,,,,,
350001,3500151304,山口県,,萩オープンガーデン,ハギオープンガーデン,,2021-11-13,2021-11-23,,,,"オープンガーデンとは、イギリスに端を発する、個人宅の庭園を一般に開放し、訪れた方をおもてなしする素晴らしい習慣に基づくものです。萩市内に素敵な庭園をお持ちの有志の方々のご好意で、数十ヶ所の庭園が公開されます。この機会に萩のまちを散策し、初夏の萩の魅力を満喫してはいかがですか？
",,,萩オープンガーデン実行委員会　吉井,0838-22-1755,,,,山口県萩市市内各所,,34.408054,131.39917,,,,,,,,
350001,3500151305,山口県,,萩往還ささなみおいでん祭,ハギオウカンササナミオイデンサイ,,2021-11-21,2021-11-21,,,,"　野菜の即売、各種団体による出店・バザー、各種グループの作品展示、アトラクション（ロング巻きずし大会、ますのつかみどりなど）お楽しみ大抽選会、餅まき等おこなわれます。
",,,萩市佐々並公民館,0838-56-0008,,,"旭活性化センター周辺
",山口県萩市佐々並2662-6,,34.265903,131.456161,"(1) JR山陰本線萩駅から車で25分
(2) 中国自動車道山口ＩＣから車で25分
",,,,,,,
350001,3500151306,山口県,,萩往還まつり「技・明木展」,ハギオウカンマツリ「ワザ・アキラギテン」,,2021-05-03,2021-05-04,,,,"萩往還交流施設「乳母の茶屋」や周辺民家の軒先を舞台に、地元の特産品や県内外の伝統工芸品等の展示販売、絵画や彫刻等の展示、オカリナ演奏会ほかを実施します。
",,,萩往還工芸まつり実行委員会,0838-55-0817,,,"萩往還交流施設「乳母の茶屋」および周辺民家の軒先
",山口県萩市大字明木3197,,34.317074,131.413254,"(1) ＪＲ山口駅から車で45分
(2) ＪＲ萩駅から車で10分
(3) ＪＲバス・防長バスから（「明木バス停」下車）
(4) 小郡萩道路絵堂ICから車で10分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151307,山口県,,萩時代まつり,ハギジダイマツリ,,2021-11-14,2021-11-14,,,,"今でも江戸時代の古地図を使うことができる萩のまちで、当時にタイムスリップしたような歴史絵巻が展開されます。萩時代パレードのとりを飾る「萩大名行列」は、萩市椿の金谷天満宮祭礼において、江戸時代から神社に奉納されてきた奉納行列です。起源については、定かに伝えられていませんが、江戸時代終わり頃にまとめられた『八江萩名所図画（やえはぎめいしょずえ）』には、既に行列奉納の様子が細密な版画とともに紹介されています。大名行列さながらに、毛槍や挟箱（はさみばこ）などを受け渡しながら練り歩く行列は、古くから、城下町萩の人々に親しまれ、囃された祭りの呼び物でした。
現在、「平安古備組」と「古萩町大名行列」を合わせて、総勢200名を超える大名行列となっています。
",,,萩時代まつり実行委員会（萩市観光課内）,0838-25-3139,,,"中央公園、萩城跡、市内各所ほか
",山口県萩市江向593（中央公園）,,34.41029,131.397369,"(1) JR山陽新幹線新山口駅からバスで60分
(2) 小郡萩道路　絵堂ICから車で20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151308,山口県,,萩城跡指月公園桜ライトアップ,ハギジョウアトシヅキコウエンサクラライトアップ,,2022-03-下旬,2022-04-上旬,,,,"約６００本の桜の下、露店等が出て賑わいます。
公園内には、県の天然記念物に指定されているミドリヨシノという桜もライトアップします。
",,,萩市観光課（平日のみ）,0838-25-3139,,,"萩城跡指月公園
",山口県萩市堀内1-1,,34.415695,131.378204,"(1) 小郡萩道路絵堂ICから車で20分（中国自動車道美祢東JCT経由） → 萩市指月第一駐車場から徒歩で4分（普通車51台、大型車2台）
(2) 「萩城跡･指月公園入口北門屋敷入口」バス停から徒歩で5分（萩循環まぁーるバス西回りコース）
",,,,,,,
350001,3500151309,山口県,,萩城下の古き雛たち,ハギジョウカノフルキヒナタチ,,2022-02-03,2022-04-03,,,,"萩で受け継がれてきた江戸時代から現代のお雛さま約1,200体を市内に点在する文化財施設等に展示。源氏枠飾り、御殿雛などのお雛さまや、萩ならではの小萩人形のお雛さまも展示されます。
現代のお雛様と江戸時代のお雛様をぜひ、見比べてみて下さい。
",,,萩城下の古き雛たち実行委員会（萩市観光課内）,0838-25-3139,,,"旧久保田家住宅ほか市内各所
",山口県萩市呉服町1丁目31-5,,34.413242,131.393631,"(1) 「萩博物館前」バス停から徒歩で3分（萩循環まぁーるバス西回り）
(2) 小郡萩道路　絵堂ICから車で20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151310,山口県,,萩城下町マラソン,ハギジョウカマチマラソン,,2021-12-12,2021-12-12,,,,"萩の城下町を駆けめぐるマラソン大会です。
「萩まちじゅう博物館」を肌で感じてください。
",,,萩城下町マラソン実行委員会事務局,0838-25-7311,,,"萩ウェルネスパーク
",山口県萩市椿字霧口73-7,,34.389774,131.405716,"(1) JR山陽新幹線新山口駅からバスで約60分（スーパー萩号）
(2) ＪＲ山陰本線東萩駅からタクシーで約10分
(3) 中国自動車道美祢東JCTから → 絵堂ICから車で約20分
",,,,,,,
350001,3500151311,山口県,,萩・田町萩焼まつり,ハギタマチハギヤキマツリ,,2021-10-08,2021-10-上旬,,,,"商店街活性化事業の一環として、萩焼き即売会を中心とする田町アーケード街の路上や空き店舗を利用した行事。近年は、山口県内の若手クリエイターによる木工などのクラフト作品の展示・即売など、多彩な行事も行われています。
",,,萩市田町商店街振興組合連合会,0838-26-2201,,,"萩市田町商店街
",山口県萩市田町商店街,,34.408054,131.39917,"(1) 萩バスセンターから徒歩で3分
(2) 中国自動車道美祢東JCTから → 絵堂ICから車で20分
",,,,,,,
350001,3500151312,山口県,,HAGI TRAVEL PASS 2021 AUTUMN,ハギトラベルパス2021オータム,,2021-10-01,2021-12-31,,,,"秋のイベントや食材、お花など旬の情報をはじめ、市内の飲食店、お土産店
、日帰り温泉施設、観光施設などで使えるクーポンもついています。【クーポン対象
施設/41施設】
また2020年は萩市を含む8県11市、23の構成資産からなる「明治日本の産業革命
遺産」が世界遺産に登録されて５周年の記念の年となることから、萩・明倫学舎2号
館にある世界遺産ビジターセンターに入館できるクーポンもついています。(予定)
",,,（一社）萩市観光協会,0838-25-1750,,,,山口県萩市市内各所,,34.408054,131.39917,"(1) 小郡萩道路絵堂ICから車で20分（中国自動車道美祢東JCT経由）
",,,,,,,
350001,3500151313,山口県,,HAGI TRAVEL PASS 2022WINTER,ハギトラベルパス2022ウインター,,2022-01-01,2022-03-31,,,,"冬のイベントや食材、お花など旬の情報をはじめ、市内の飲食店、お土産店、日帰り温泉施設、観光施設などで使えるクーポンもついています。【クーポン対象施設／40施設】
また、クーポン対象施設を巡り5つスタンプを集めると、ガラポン抽選会に参加できます。さらにはがきを応募すると豪華賞品が当たるチャンスもあり、お得に萩のまち歩きをお楽しみいただけます。
",,,（一社）萩市観光協会,0838-25-1750,,,"萩市内各所
",山口県萩市内各所,,34.408054,131.39917,"(1) 小郡萩道路　絵堂ICから車で20分（中国自動車道美祢東JCT経由）
",,,,,,,
