警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
宇部,251,負傷,0,1,国道190号,宇部市,2023,9,24,10,13,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,55～64歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.97379833,131.2264194,日曜,その他
長門,30,負傷,0,1,市道,長門市,2023,9,24,10,20,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.39957361,131.0939733,日曜,その他
岩国,148,負傷,0,4,市道,岩国市,2023,9,24,18,11,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15694028,132.2080817,日曜,その他
宇部,249,負傷,0,1,県道,宇部市,2023,9,24,18,43,4夜暮,晴,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,軽乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,33.96959139,131.3016164,日曜,その他
岩国,156,負傷,0,1,県道,岩国市,2023,9,24,18,48,4夜暮,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,01～24歳,65～74歳,原付一種,歩行者,自家用,対象外当事者,損傷なし,負傷,34.0506275,132.1929942,日曜,その他
柳井,93,負傷,0,1,県道,柳井市,2023,9,24,19,50,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.97859306,132.103205,日曜,その他
防府,150,負傷,0,1,県道,防府市,2023,9,25,16,59,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,35～44歳,01～24歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05368167,131.4888506,月曜,その他
宇部,278,負傷,0,1,一般の交通の用に供するその他の道路,宇部市,2023,9,25,18,18,4夜暮,曇,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.9622425,131.2389039,月曜,その他
山口南,99,負傷,0,1,県道,山口市,2023,9,26,9,25,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,01～24歳,55～64歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.09464889,131.4033419,火曜,その他
山口南,93,負傷,0,1,市道,山口市,2023,9,26,17,20,3昼暮,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　小,直路,交差点内,規制なし,人対車両,35～44歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.02653833,131.3426464,火曜,その他
山口,138,負傷,0,1,国道９号,山口市,2023,9,26,18,30,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.15663861,131.4337172,火曜,その他
長府,92,負傷,0,1,県道,下関市,2023,9,27,7,7,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.12670778,131.0324131,水曜,その他
周南,182,負傷,0,1,市道,周南市,2023,9,27,7,45,2昼,曇,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,準中型貨物,自転車,自家用,自転車,損傷なし,負傷,34.06526444,131.7632214,水曜,その他
宇部,242,負傷,0,1,市道,宇部市,2023,9,27,7,51,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　標準　反射式,表示あり,交差点　小　小,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.94029556,131.2533236,水曜,その他
山口南,94,負傷,0,1,県道,山口市,2023,9,27,7,58,2昼,雨,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.02835056,131.4169453,水曜,その他
山口南,96,負傷,0,1,一般の交通の用に供するその他の道路,山口市,2023,9,27,13,25,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,75歳以上,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.09335639,131.3924431,水曜,その他
宇部,264,負傷,0,1,市道,宇部市,2023,9,27,17,20,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,45～54歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,33.98361722,131.2110508,水曜,その他
防府,159,負傷,0,1,県道,防府市,2023,9,27,18,0,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.07117722,131.5515353,水曜,その他
防府,151,負傷,0,1,県道,防府市,2023,9,27,19,8,5夜,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.05472639,131.5593642,水曜,その他
宇部,245,負傷,0,1,国道２号,宇部市,2023,9,27,20,47,5夜,曇,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05590444,131.3243183,水曜,その他
山陽小野田,80,負傷,0,1,市道,山陽小野田市,2023,9,28,10,2,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直路,交差点内,規制なし,人対車両,25～34歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97766444,131.1791861,木曜,その他
宇部,258,負傷,0,1,市道,宇部市,2023,9,28,15,6,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95991806,131.2352356,木曜,その他
周南,171,負傷,0,1,県道,周南市,2023,9,28,17,17,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.04228667,131.8170533,木曜,その他
防府,154,負傷,0,1,市道,防府市,2023,9,28,18,1,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,75歳以上,01～24歳,原付二種　51～125cc,自転車,自家用,自転車,損傷なし,負傷,34.04644583,131.5462519,木曜,その他
岩国,160,負傷,0,1,県道,岩国市,2023,9,28,18,16,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直路,交差点内,規制なし,人対車両,75歳以上,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.14798333,132.2123508,木曜,その他
長府,94,負傷,0,1,国道２号,下関市,2023,9,29,7,33,2昼,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,普通乗用,原付二種　51～125cc,自家用,自家用,負傷,損傷なし,34.06122083,131.0445958,金曜,その他
周南,169,負傷,0,1,市道,周南市,2023,9,29,7,50,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,35～44歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.07002889,131.7817361,金曜,その他
山陽小野田,83,負傷,0,1,市道,山陽小野田市,2023,9,29,8,2,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.94817444,131.1740739,金曜,その他
周南,170,負傷,0,2,市道,周南市,2023,9,29,8,20,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,01～24歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,負傷,34.04996056,131.8128617,金曜,その他
下関,235,負傷,0,1,県道,下関市,2023,9,29,13,44,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,軽乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.04310278,130.9606442,金曜,その他
長門,33,負傷,0,1,市道,長門市,2023,9,29,16,53,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,カーブ右,交差点内,規制なし,車両相互,65～74歳,35～44歳,大型乗用,小型二輪　251～400cc,事業用,自家用,損傷なし,負傷,34.41734806,131.0649061,金曜,その他
防府,155,負傷,0,1,県道,防府市,2023,9,29,17,16,3昼暮,晴,非市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.04179639,131.6239542,金曜,その他
山陽小野田,84,負傷,0,1,市道,山陽小野田市,2023,9,29,17,53,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01744944,131.1132611,金曜,その他
防府,153,負傷,0,2,県道,防府市,2023,9,30,1,40,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.02514639,131.5766403,土曜,その他
下関,225,死亡,1,2,国道191号,下関市,2023,9,30,2,36,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,カーブ左,単独（交差点付近を含む）,規制なし,車両単独,01～24歳,不明,普通乗用,物件等,自家用,対象外当事者,負傷,対象外当事者,34.06977306,130.9031361,土曜,その他
周南,176,負傷,0,1,県道,周南市,2023,9,30,10,38,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,65～74歳,35～44歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.07345917,131.7704422,土曜,その他
岩国,151,負傷,0,1,市道,岩国市,2023,9,30,12,32,2昼,曇,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,カーブ右,交差点内,規制なし,車両相互,65～74歳,01～24歳,普通乗用,自転車,事業用,自転車,損傷なし,負傷,34.15132667,132.2026303,土曜,その他
岩国,155,負傷,0,1,国道188号,岩国市,2023,9,30,14,29,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.13907861,132.2088783,土曜,その他
防府,157,負傷,0,1,県道,防府市,2023,9,30,17,16,3昼暮,曇,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06972694,131.4940056,土曜,その他
周南,202,負傷,0,1,県道,周南市,2023,9,30,17,20,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.06103278,131.8001564,土曜,その他
宇部,261,負傷,0,1,県道,宇部市,2023,9,30,17,31,3昼暮,雨,市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99940611,131.2206328,土曜,その他
下松,67,負傷,0,1,一般の交通の用に供するその他の道路,下松市,2023,9,30,18,9,4夜暮,曇,市街地,舗装　湿潤,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,01～24歳,65～74歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.01457194,131.8561122,土曜,その他
長府,90,負傷,0,1,国道２号,下関市,2023,10,1,9,37,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,65～74歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.00424861,130.9888197,日曜,その他
長府,91,負傷,0,3,国道２号,下関市,2023,10,1,10,30,2昼,曇,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.02742972,131.0088136,日曜,その他
山陽小野田,81,負傷,0,2,県道,山陽小野田市,2023,10,1,13,57,2昼,曇,市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00447583,131.1775761,日曜,その他
宇部,254,負傷,0,1,県道,宇部市,2023,10,1,16,34,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,01～24歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.10804806,131.3281283,日曜,その他
山口,154,負傷,0,1,市道,山口市,2023,10,1,16,52,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.16393056,131.4533014,日曜,その他
周南,30,負傷,0,1,国道２号,周南市,2022,10,2,6,55,1昼明,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.07224194,131.6763069,日曜,その他
山陽小野田,82,負傷,0,1,一般の交通の用に供するその他の道路,山陽小野田市,2023,10,2,15,53,2昼,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98560389,131.1710503,月曜,その他
萩,35,負傷,0,1,市道,萩市,2023,10,2,15,54,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽貨物,自転車,自家用,自転車,損傷なし,負傷,34.41366444,131.4020308,月曜,その他
山口,148,負傷,0,1,県道,山口市,2023,10,2,17,54,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　標準　反射式,表示あり,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.16567111,131.4747581,月曜,その他
下関,227,負傷,0,1,県道,下関市,2023,10,2,18,42,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00771639,130.9451756,月曜,その他
下松,71,負傷,0,1,市道,下松市,2023,10,3,6,58,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,65～74歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.03541667,131.8867008,火曜,その他
下関,245,負傷,0,1,市道,下関市,2023,10,3,7,15,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.02069333,130.9187064,火曜,その他
岩国,154,負傷,0,2,県道,岩国市,2023,10,3,9,1,2昼,曇,非市街地,舗装　湿潤,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,大型貨物,大型貨物,事業用,自家用,損傷なし,負傷,34.1246325,132.1351408,火曜,その他
下関,268,負傷,0,1,国道９号,下関市,2022,10,3,16,19,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,35～44歳,25～34歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,33.96058194,130.9519267,月曜,その他
下関,238,負傷,0,3,その他,下関市,2023,10,3,18,20,4夜暮,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.97893778,130.9496208,火曜,その他
長門,34,負傷,0,1,県道,長門市,2023,10,3,18,45,4夜暮,曇,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.37511556,131.2033553,火曜,その他
長府,89,負傷,0,2,県道,下関市,2023,10,4,7,18,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.0534125,131.0241631,水曜,その他
山口,140,負傷,0,1,県道,山口市,2023,10,4,9,54,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.16835111,131.4771614,水曜,その他
山口,146,負傷,0,1,市道,山口市,2023,10,4,12,0,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,45～54歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.15552778,131.5031625,水曜,その他
萩,34,負傷,0,2,国道191号,萩市,2023,10,4,12,25,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,大型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.61964667,131.6004039,水曜,その他
周南,207,負傷,0,2,県道,周南市,2023,10,4,14,17,2昼,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.10831639,131.789405,水曜,その他
周南,183,負傷,0,1,国道489号,周南市,2023,10,4,17,3,3昼暮,晴,非市街地,舗装　乾燥,交差点,点灯押ボ式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　小　小,直路,交差点内,規制なし,人対車両,75歳以上,01～24歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.08084222,131.7676328,水曜,その他
山口南,97,負傷,0,1,国道２号,山口市,2023,10,5,15,33,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,中型貨物,軽乗用,事業用,自家用,損傷なし,負傷,34.07879583,131.4540103,木曜,その他
宇部,252,負傷,0,1,市道,宇部市,2023,10,5,15,49,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.94727139,131.2901083,木曜,その他
下関,247,負傷,0,2,県道,下関市,2023,10,5,17,20,3昼暮,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.98345222,130.9208831,木曜,その他
下関,248,負傷,0,1,市道,下関市,2023,10,5,19,5,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.96062806,130.9354883,木曜,その他
山陽小野田,86,負傷,0,1,国道２号,山陽小野田市,2023,10,5,19,35,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,大型貨物,中型貨物,自家用,事業用,負傷,損傷なし,34.04403139,131.1111156,木曜,その他
光,63,負傷,0,1,国道188号,光市,2023,10,6,6,5,6夜明,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,33.94587028,131.9638069,金曜,その他
岩国,166,負傷,0,1,国道188号,岩国市,2023,10,6,7,33,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,55～64歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.05967944,132.2063228,金曜,その他
岩国,164,負傷,0,1,県道,岩国市,2023,10,6,8,20,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.15379861,132.188235,金曜,その他
宇部,263,負傷,0,1,市道,宇部市,2023,10,6,19,0,5夜,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,33.99159972,131.2089494,金曜,その他
