警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
周南,0210,負傷,000,001,国道２号,周南市,2021,09,23,11,18,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,軽乗用,原付一種,自家用,自家用,損傷なし,負傷,34.04953917,131.8294461,木曜,当日
下関,0278,負傷,000,001,市道,下関市,2021,09,23,12,00,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,普通乗用,小型二輪　251～400cc,自家用,自家用,負傷,損傷なし,33.99055556,130.9346111,木曜,当日
宇部,0232,負傷,000,001,市道,宇部市,2021,09,23,13,26,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,25～34歳,25～34歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.95002444,131.2694008,木曜,当日
下関,0288,負傷,000,001,県道,下関市,2021,09,23,14,15,2昼,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　その他,表示なし,標識　その他,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,65～74歳,35～44歳,普通乗用,小型二輪　751cc以上,自家用,自家用,損傷なし,負傷,34.01647222,130.9534722,木曜,当日
柳井,0075,負傷,000,001,市道,柳井市,2021,09,23,17,55,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,65～74歳,01～24歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,33.97130556,132.0923889,木曜,当日
岩国,0165,負傷,000,001,市道,岩国市,2021,09,23,19,55,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,対象外当事者,その他,交差点　中　小,直路,交差点内,ゾーン３０,人対車両,25～34歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.17422944,132.2236672,木曜,当日
岩国,0161,負傷,000,001,県道,岩国市,2021,09,24,08,42,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,34.16031861,132.2264367,金曜,その他
山口南,0077,負傷,000,001,国道２号,山口市,2021,09,24,10,32,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　19.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,普通貨物,自家用,自家用,損傷なし,負傷,34.08116889,131.4508528,金曜,その他
下関,0267,負傷,000,001,県道,下関市,2021,09,24,11,05,2昼,曇,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,カーブ右,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.97456861,130.9476892,金曜,その他
宇部,0234,負傷,000,001,国道190号,宇部市,2021,09,24,11,17,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.95396083,131.2404953,金曜,その他
宇部,0225,負傷,000,001,市道,宇部市,2021,09,24,15,22,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,65～74歳,75歳以上,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,33.94660917,131.2501367,金曜,その他
防府,0185,負傷,000,001,県道,防府市,2021,09,24,16,35,2昼,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,45～54歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.03298944,131.5321831,金曜,その他
周南,0209,負傷,000,002,その他(広場等),周南市,2021,09,24,16,38,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.05154111,131.8078442,金曜,その他
光,0089,負傷,000,001,国道188号,光市,2021,09,24,17,30,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.97273389,131.9192306,金曜,その他
下松,0092,負傷,000,001,市道,下松市,2021,09,24,17,45,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,ゾーン３０,車両相互,45～54歳,01～24歳,軽貨物,自転車,自家用,対象外当事者,損傷なし,負傷,34.03716306,131.8687222,金曜,その他
長門,0037,負傷,000,001,国道191号,長門市,2021,09,24,18,00,3昼暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.36425,131.2220556,金曜,その他
宇部,0244,負傷,000,002,市道,宇部市,2021,09,24,19,14,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95919167,131.2536769,金曜,その他
宇部,0254,負傷,000,001,国道190号,宇部市,2021,09,25,09,16,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直路,交差点内,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.94254694,131.29085,土曜,その他
岩国,0157,負傷,000,001,国道２号,岩国市,2021,09,25,11,33,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.18481583,132.230945,土曜,その他
周南,0206,負傷,000,002,県道,周南市,2021,09,25,13,55,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.0685,131.7908056,土曜,その他
岩国,0168,負傷,000,002,港湾道,岩国市,2021,09,25,19,04,4夜暮,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,負傷,34.18683083,132.2345522,土曜,その他
下松,0088,負傷,000,001,市道,下松市,2021,09,25,21,30,5夜,晴,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02883333,131.9130278,土曜,その他
防府,0184,負傷,000,001,県道,防府市,2021,09,26,07,45,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.02961111,131.5131944,日曜,その他
萩,0035,負傷,000,001,その他(幅員測定可),阿武町,2021,09,26,09,24,2昼,曇,市街地,非舗装,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両単独,65～74歳,不明,原付二種　51～125cc,物件等,自家用,対象外当事者,負傷,対象外当事者,34.50741667,131.4853056,日曜,その他
宇部,0229,負傷,000,001,その他(広場等),宇部市,2021,09,26,09,55,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,75歳以上,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,33.96301667,131.2378489,日曜,その他
宇部,0236,負傷,000,001,国道190号,宇部市,2021,09,26,10,30,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　大　中,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.96150889,131.2320414,日曜,その他
下関,0268,負傷,000,001,市道,下関市,2021,09,26,12,00,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.00591667,130.9246111,日曜,その他
宇部,0233,負傷,000,001,国道190号,宇部市,2021,09,26,15,52,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97713778,131.2094656,日曜,その他
光,0086,負傷,000,001,市道,光市,2021,09,26,20,39,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,65～74歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.97236111,131.9241667,日曜,その他
宇部,0282,負傷,000,001,県道,宇部市,2021,09,27,08,12,2昼,晴,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,25～34歳,中型貨物,普通乗用,自家用,自家用,損傷なし,負傷,34.02667889,131.2683403,月曜,その他
下松,0089,負傷,000,001,県道,下松市,2021,09,27,12,59,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.02625,131.8611667,月曜,その他
宇部,0252,負傷,000,002,県道,宇部市,2021,09,27,16,16,2昼,晴,市街地,舗装　乾燥,交差点,点灯押ボ式,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,35～44歳,01～24歳,普通乗用,原付一種,自家用,自家用,負傷,負傷,33.99082444,131.2175431,月曜,その他
防府,0188,負傷,000,001,県道,防府市,2021,09,27,16,17,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,75歳以上,45～54歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.04708333,131.4791944,月曜,その他
周南,0208,負傷,000,001,県道,周南市,2021,09,27,20,21,5夜,曇,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06980556,131.7779722,月曜,その他
山口南,0076,負傷,000,001,国道９号,山口市,2021,09,28,09,36,2昼,曇,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,75歳以上,65～74歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.08627778,131.3956944,火曜,その他
光,0085,負傷,000,001,国道188号,光市,2021,09,28,10,50,2昼,曇,非市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,35～44歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.94238889,131.9664444,火曜,その他
周南,0211,負傷,000,001,市道,周南市,2021,09,28,19,43,5夜,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,軽乗用,駆動補助装置付自転車,自家用,対象外当事者,損傷なし,負傷,34.07047222,131.7718056,火曜,その他
下関,0306,負傷,000,001,市道,下関市,2021,09,29,11,17,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,01～24歳,普通乗用,小型二輪　251～400cc,自家用,自家用,損傷なし,負傷,33.96491667,130.91925,水曜,その他
下関,0271,負傷,000,001,国道191号,下関市,2021,09,29,13,15,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,75歳以上,準中型貨物,軽乗用,自家用,自家用,損傷なし,負傷,34.05302778,130.9133333,水曜,その他
長府,0127,負傷,000,002,市道,下関市,2021,09,29,15,41,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.05466667,131.0216389,水曜,その他
下関,0270,負傷,000,001,その他(広場等),下関市,2021,09,29,16,21,2昼,晴,市街地,非舗装,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,45～54歳,軽乗用,軽貨物,自家用,自家用,負傷,損傷なし,33.93825,130.9141667,水曜,その他
周南,0207,負傷,000,001,県道,周南市,2021,09,29,17,16,3昼暮,曇,市街地,舗装　乾燥,直路,点灯押ボ式,対象外当事者,その他,対象外当事者,その他,単路　9.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,55～64歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.06335917,131.7861333,水曜,その他
光,0090,負傷,000,001,市道,光市,2021,09,30,08,41,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,01～24歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.97753583,131.9336797,木曜,その他
長府,0116,負傷,000,001,市道,下関市,2021,09,30,09,42,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　小　小,直路,交差点内,規制なし,車両相互,55～64歳,25～34歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.02379111,131.0038614,木曜,その他
下関,0274,負傷,000,001,市道,下関市,2021,09,30,10,50,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示あり,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.01731806,130.9741475,木曜,その他
長府,0106,負傷,000,001,市道,下関市,2021,09,30,11,15,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.11572611,131.0356797,木曜,その他
光,0088,負傷,000,001,市道,光市,2021,09,30,11,57,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示あり,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,35～44歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,33.96982083,131.9219467,木曜,その他
下松,0090,負傷,000,001,市道,下松市,2021,09,30,16,50,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,25～34歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.02777778,131.8496111,木曜,その他
山口,0127,負傷,000,001,国道435号,山口市,2021,10,01,06,40,1昼明,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　大　中,直路,交差点内,規制なし,人対車両,55～64歳,45～54歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.16705556,131.4339722,金曜,その他
岩国,0166,負傷,000,001,県道,岩国市,2021,10,01,07,10,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,原付一種,自家用,自家用,負傷,損傷なし,34.08509361,132.0814561,金曜,その他
山口南,0078,負傷,000,001,市道,山口市,2021,10,01,08,25,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.07302778,131.378,金曜,その他
長府,0109,負傷,000,001,市道,下関市,2021,10,01,09,40,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,65～74歳,普通乗用,軽貨物,自家用,自家用,負傷,損傷なし,34.12547222,131.0154167,金曜,その他
宇部,0247,負傷,000,003,市道,宇部市,2021,10,01,09,45,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,35～44歳,普通乗用,普通貨物,自家用,自家用,負傷,損傷なし,33.96521306,131.2335086,金曜,その他
山口,0122,負傷,000,001,県道,山口市,2021,10,01,10,30,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,55～64歳,普通乗用,普通乗用,自家用,事業用,損傷なし,負傷,34.15364694,131.4637519,金曜,その他
宇部,0253,負傷,000,001,市道,宇部市,2021,10,01,13,26,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,人対車両,75歳以上,45～54歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.93158667,131.2569847,金曜,その他
山口,0119,負傷,000,001,その他(幅員測定可),山口市,2021,10,01,15,55,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,25～34歳,普通貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,34.17432278,131.4816339,金曜,その他
山口,0129,負傷,000,001,県道,山口市,2021,10,01,20,05,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.14380472,131.4573342,金曜,その他
高速隊,0038,負傷,000,001,高速道路,山口市,2021,10,02,03,40,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,45～54歳,大型貨物,大型貨物,事業用,事業用,損傷なし,負傷,34.13013167,131.4431486,土曜,その他
宇部,0237,死亡,001,000,県道,宇部市,2021,10,02,05,39,6夜明,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,カーブ右,単独（交差点付近を含む）,規制なし,車両単独,75歳以上,不明,原付二種　51～125cc,物件等,自家用,対象外当事者,死亡,対象外当事者,33.99522222,131.2908022,土曜,その他
山口,0128,負傷,000,001,国道９号,山口市,2021,10,02,06,45,1昼明,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.15682167,131.4343439,土曜,その他
下関,0273,負傷,000,001,市道,下関市,2021,10,02,09,24,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,軽乗用,自転車,自家用,対象外当事者,損傷なし,負傷,33.97980556,130.9328611,土曜,その他
周南,0214,負傷,000,001,市道,周南市,2021,10,02,10,46,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,01～24歳,65～74歳,普通乗用,自転車,自家用,対象外当事者,損傷なし,負傷,34.05297222,131.8313889,土曜,その他
宇部,0256,負傷,000,002,市道,宇部市,2021,10,02,11,57,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　小　小,直路,交差点内,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,33.94043694,131.2576658,土曜,その他
山口,0126,負傷,000,001,市道,山口市,2021,10,02,14,13,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,45～54歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.16943028,131.4698347,土曜,その他
周南,0213,負傷,000,001,県道,周南市,2021,10,02,18,28,4夜暮,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,その他,対象外当事者,その他,単路　13.0m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,25～34歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,34.05216667,131.8108889,土曜,その他
宇部,0245,負傷,000,001,市道,宇部市,2021,10,02,21,19,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,45～54歳,01～24歳,普通乗用,歩行者,事業用,対象外当事者,損傷なし,負傷,33.98354028,131.2128433,土曜,その他
下関,0280,負傷,000,001,市道,下関市,2021,10,03,10,04,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　中,直路,交差点内,規制なし,人対車両,55～64歳,75歳以上,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.02572306,130.9142431,日曜,その他
山口,0120,負傷,000,001,県道,山口市,2021,10,03,12,55,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直路,交差点内,規制なし,車両相互,25～34歳,45～54歳,軽貨物,原付一種,自家用,自家用,損傷なし,負傷,34.16884083,131.4640825,日曜,その他
宇部,0249,負傷,000,001,県道,宇部市,2021,10,03,13,35,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直路,交差点内,規制なし,車両相互,55～64歳,35～44歳,普通乗用,普通乗用,自家用,自家用,損傷なし,損傷なし,33.99950111,131.2206908,日曜,その他
宇部,0240,負傷,000,005,市道,宇部市,2021,10,03,14,39,2昼,晴,市街地,舗装　乾燥,直路,点灯押ボ式,対象外当事者,その他,対象外当事者,その他,単路　5.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.94705139,131.2900222,日曜,その他
宇部,0231,死亡,001,000,その他(幅員測定可),宇部市,2021,10,03,15,19,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両単独,75歳以上,不明,軽乗用,相手なし,自家用,対象外当事者,死亡,対象外当事者,33.95990389,131.2042658,日曜,その他
岩国,0169,負傷,000,001,その他(幅員測定可),岩国市,2021,10,03,15,20,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,その他,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.17476778,132.2222272,日曜,その他
長門,0032,負傷,000,002,県道,長門市,2021,10,03,15,41,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m未満,直路,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.38958333,131.2009722,日曜,その他
周南,0216,負傷,000,001,県道,周南市,2021,10,03,18,18,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.06983333,131.7586389,日曜,その他
宇部,0241,負傷,000,001,国道190号,宇部市,2021,10,04,10,34,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,その他,交差点　中　小,直路,交差点内,規制なし,人対車両,75歳以上,75歳以上,軽貨物,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94226667,131.2752894,月曜,その他
防府,0191,負傷,000,001,市道,防府市,2021,10,04,11,43,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,その他,対象外当事者,その他,単路　3.5m以上,直路,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,65～74歳,普通乗用,軽二輪　126～250cc,自家用,自家用,損傷なし,負傷,34.05505556,131.5936667,月曜,その他
