警察署,本票番号,事故内容,死者数,負傷者数,路線,市町村名,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,天候,地形,路面状態,道路形状,信号機,一時停止規制標識（当事者A）,一時停止規制表示（当事者A）,一時停止規制標識（当事者B）,一時停止規制表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,緯度,経度,曜日,祝日
山口,0159,負傷,000,001,市道,山口市,2022,10,13,17,51,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,25～34歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.14719972,131.4752669,木曜,その他
山口南,0062,負傷,000,003,県道,山口市,2022,10,13,17,57,4夜暮,晴,非市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,25～34歳,軽乗用,軽乗用,自家用,自家用,負傷,負傷,34.02764528,131.3338056,木曜,その他
萩,0050,負傷,000,001,国道191号,萩市,2022,10,13,18,39,4夜暮,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直線,交差点内,規制なし,車両相互,45～54歳,75歳以上,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.40838694,131.4072194,木曜,その他
岩国,0204,負傷,000,001,市道,岩国市,2022,10,14,16,15,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,75歳以上,35～44歳,軽乗用,駆動補助装置付自転車,自家用,自転車,損傷なし,負傷,34.16023889,132.2251317,金曜,その他
柳井,0081,負傷,000,001,県道,平生町,2022,10,14,16,34,2昼,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,33.95028417,132.0901711,金曜,その他
宇部,0276,負傷,000,001,国道190号,宇部市,2022,10,14,17,30,3昼暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,75歳以上,01～24歳,普通乗用,小型二輪　251～400cc,自家用,自家用,損傷なし,負傷,33.97705222,131.2078317,金曜,その他
長門,0035,負傷,000,001,国道191号,長門市,2022,10,14,17,55,4夜暮,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,75歳以上,普通乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.37137917,131.1653339,金曜,その他
長府,0111,負傷,000,001,市道,下関市,2022,10,14,18,20,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,01～24歳,55～64歳,自転車,歩行者,自転車,対象外当事者,損傷なし,負傷,34.04772222,131.0163889,金曜,その他
下関,0263,負傷,000,001,市道,下関市,2022,10,14,19,06,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　小　小,直線,交差点内,規制なし,人対車両,45～54歳,65～74歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00894722,130.9316319,金曜,その他
小串,0022,負傷,000,001,国道191号,下関市,2022,10,14,21,10,5夜,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.12728861,130.9130197,金曜,その他
下関,0255,負傷,000,002,市道,下関市,2022,10,15,01,25,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,55～64歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.95220972,130.9292039,土曜,その他
光,0076,負傷,000,002,県道,光市,2022,10,15,01,39,5夜,晴,非市街地,舗装　乾燥,交差点,点滅３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,35～44歳,01～24歳,軽乗用,軽乗用,自家用,自家用,負傷,負傷,33.98624639,131.9922672,土曜,その他
周南,0167,負傷,000,001,市道,周南市,2022,10,15,09,07,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　中　小,直線,交差点内,ゾーン３０,車両相互,25～34歳,65～74歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.04733667,131.8139358,土曜,その他
光,0071,負傷,000,001,市道,光市,2022,10,15,09,42,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,25～34歳,35～44歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.93573611,131.9735133,土曜,その他
下関,0254,負傷,000,001,市道,下関市,2022,10,15,13,51,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,55～64歳,35～44歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.94239583,130.9201275,土曜,その他
長門,0040,負傷,000,001,市道,長門市,2022,10,15,14,25,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし, 交差点　大　小,直線,交差点内,規制なし,車両相互,55～64歳,55～64歳,軽貨物,小型二輪　251～400cc,自家用,自家用,損傷なし,負傷,34.39450278,131.0990747,土曜,その他
周南,0178,負傷,000,001,県道,周南市,2022,10,15,23,37,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直線,交差点内,規制なし,車両相互,01～24歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.05225361,131.8110764,土曜,その他
下松,0072,負傷,000,001,国道２号,下松市,2022,10,16,08,56,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,35～44歳,55～64歳,普通乗用,軽乗用,自家用,自家用,損傷なし,損傷なし,34.0319825,131.9265386,日曜,その他
宇部,0274,負傷,000,001,国道190号,宇部市,2022,10,16,13,00,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　小,直線,交差点内,規制なし,車両相互,75歳以上,65～74歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.99837222,131.3495333,日曜,その他
光,0070,負傷,000,001,国道188号,光市,2022,10,16,16,53,3昼暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,33.9681475,131.9360181,日曜,その他
宇部,0285,負傷,000,001,市道,宇部市,2022,10,16,19,27,5夜,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,33.9517775,131.2762208,日曜,その他
山口,0168,負傷,000,002,市道,山口市,2022,10,17,07,05,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,34.18531306,131.4920764,月曜,その他
周南,0176,負傷,000,001,国道２号,周南市,2022,10,17,07,28,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,不明,軽乗用,対象外当事者,自家用,対象外当事者,負傷,対象外当事者,34.06907333,131.6986672,月曜,その他
下関,0265,負傷,000,001,国道２号,下関市,2022,10,17,07,34,2昼,曇,市街地,舗装　乾燥,カーブ,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,33.97778444,130.9492314,月曜,その他
長府,0024,負傷,000,002,国道２号,下関市,2021,10,17,10,03,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.02294222,131.0046494,日曜,その他
光,0078,負傷,000,002,国道188号,光市,2022,10,17,11,05,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,55～64歳,01～24歳,準中型貨物,普通乗用,事業用,自家用,負傷,損傷なし,33.93454694,131.9704947,月曜,その他
宇部,0278,負傷,000,001,市道,宇部市,2022,10,17,13,56,2昼,曇,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,25～34歳,45～54歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.9816825,131.2236508,月曜,その他
周南,0173,負傷,000,001,県道,周南市,2022,10,17,16,51,3昼暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,25～34歳,25～34歳,軽貨物,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.05119917,131.8077306,月曜,その他
周南,0165,負傷,000,001,市道,周南市,2022,10,18,08,15,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,55～64歳,45～54歳,普通乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.06989694,131.7506208,火曜,その他
下松,0073,負傷,000,001,港湾道,下松市,2022,10,18,08,52,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両単独,75歳以上,不明,軽貨物,物件等,自家用,対象外当事者,負傷,対象外当事者,34.0071075,131.8561981,火曜,その他
宇部,0292,負傷,000,001,一般の交通の用に供するその他の道路,宇部市,2022,10,18,11,26,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,75歳以上,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.95666889,131.3073319,火曜,その他
岩国,0188,負傷,000,001,国道434号,岩国市,2022,10,18,11,51,2昼,晴,非市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,カーブ左,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.25380167,131.9289253,火曜,その他
防府,0159,負傷,000,001,県道,防府市,2022,10,18,14,45,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,55～64歳,45～54歳,普通乗用,原付一種,事業用,自家用,損傷なし,負傷,34.01533083,131.5477681,火曜,その他
周南,0166,負傷,000,001,国道315号,周南市,2022,10,18,15,47,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,人対車両,65～74歳,01～24歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.0635575,131.8238114,火曜,その他
下関,0283,負傷,000,001,一般の交通の用に供するその他の道路,下関市,2022,10,18,16,29,2昼,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,33.99648444,130.955525,火曜,その他
小串,0021,負傷,000,002,国道191号,下関市,2022,10,18,16,35,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.30941667,130.8936944,火曜,その他
防府,0158,負傷,000,001,国道２号,防府市,2022,10,18,18,10,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　拡大　反射式,表示あり,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,25～34歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.0583475,131.5422142,火曜,その他
岩国,0184,負傷,000,002,県道,岩国市,2022,10,18,20,04,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　中,直線,交差点内,規制なし,車両相互,35～44歳,45～54歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.09118306,132.0608603,火曜,その他
下関,0264,負傷,000,001,市道,下関市,2022,10,19,04,41,5夜,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　大,カーブ左,交差点内,規制なし,人対車両,25～34歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.94639361,130.9220386,水曜,その他
柳井,0082,負傷,000,002,市道,柳井市,2022,10,19,09,55,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,軽貨物,軽貨物,自家用,自家用,損傷なし,負傷,33.97432139,132.0888967,水曜,その他
下関,0273,負傷,000,001,市道,下関市,2022,10,19,11,09,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,65～74歳,原付一種,原付一種,自家用,自家用,損傷なし,負傷,33.9389175,130.9185069,水曜,その他
防府,0156,負傷,000,001,市道,防府市,2022,10,19,14,48,2昼,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　中　小,直線,交差点内,規制なし,車両相互,65～74歳,01～24歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.05662,131.5715942,水曜,その他
長府,0105,負傷,000,001,国道491号,下関市,2022,10,19,15,38,2昼,晴,市街地,舗装　乾燥,直路,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,普通貨物,軽乗用,自家用,自家用,負傷,損傷なし,34.12670417,131.0261833,水曜,その他
下関,0262,負傷,000,001,県道,下関市,2022,10,19,17,55,4夜暮,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,対象外当事者,対象外当事者,交差点　小　小,直線,交差点内,規制なし,人対車両,75歳以上,35～44歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.00811722,130.94599,水曜,その他
岩国,0173,負傷,000,001,国道２号,岩国市,2022,10,19,18,53,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示あり,標識　規制なし,表示あり,交差点　中　中,直線,交差点内,規制なし,車両相互,01～24歳,35～44歳,軽乗用,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,34.17210222,132.2178886,水曜,その他
宇部,0290,負傷,000,002,市道,宇部市,2022,10,20,08,48,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,普通貨物,軽乗用,自家用,自家用,損傷なし,負傷,33.95132611,131.2585692,木曜,その他
下関,0279,負傷,000,001,市道,下関市,2022,10,20,14,25,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　小　小,直線,交差点内,ゾーン３０,車両相互,35～44歳,01～24歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.00668556,130.9512683,木曜,その他
小串,0020,負傷,000,003,国道191号,下関市,2022,10,20,14,43,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,75歳以上,普通乗用,原付一種,自家用,自家用,負傷,損傷なし,34.15286167,130.9257742,木曜,その他
長府,0107,負傷,000,002,県道,下関市,2022,10,20,15,57,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　中　中,直線,交差点内,規制なし,人対車両,75歳以上,01～24歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.12663444,131.0343853,木曜,その他
岩国,0182,負傷,000,002,市道,岩国市,2022,10,20,17,35,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.16026417,132.2251553,木曜,その他
山口,0166,負傷,000,001,市道,山口市,2022,10,21,06,49,1昼明,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,35～44歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.15207333,131.488165,金曜,その他
下関,0299,負傷,000,001,県道,下関市,2022,10,21,07,51,2昼,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,01～24歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.01272222,130.9733072,金曜,その他
山口南,0064,負傷,000,001,市道,山口市,2022,10,21,07,53,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,55～64歳,65～74歳,普通乗用,自転車,自家用,自転車,損傷なし,負傷,34.08513889,131.3938611,金曜,その他
周南,0168,負傷,000,001,国道２号,周南市,2022,10,21,08,51,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,75歳以上,45～54歳,普通乗用,原付一種,自家用,自家用,損傷なし,負傷,34.04960361,131.8293522,金曜,その他
萩,0054,負傷,000,001,国道191号,萩市,2022,10,21,11,11,2昼,晴,市街地,舗装　乾燥,交差点付近,点灯押ボ式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　13.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,55～64歳,軽乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.42342056,131.4126936,金曜,その他
防府,0157,負傷,000,001,市道,防府市,2022,10,21,12,29,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,01～24歳,軽乗用,自転車,自家用,自転車,損傷なし,負傷,34.05086667,131.5721756,金曜,その他
宇部,0282,負傷,000,001,市道,宇部市,2022,10,21,18,53,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　小　小,直線,交差点内,規制なし,車両相互,01～24歳,不明,自転車,対象外当事者,自転車,対象外当事者,負傷,対象外当事者,33.95183944,131.2579956,金曜,その他
柳井,0084,負傷,000,002,国道188号,柳井市,2022,10,21,19,21,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示あり,標識　規制なし,表示なし, 交差点　大　小,直線,交差点内,規制なし,車両相互,01～24歳,35～44歳,軽乗用,軽二輪　126～250cc,自家用,自家用,負傷,負傷,33.95764972,132.1290378,金曜,その他
防府,0155,負傷,000,001,市道,防府市,2022,10,21,21,30,5夜,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,65～74歳,45～54歳,普通乗用,自転車,事業用,自転車,損傷なし,負傷,34.04320389,131.5711733,金曜,その他
周南,0169,負傷,000,002,市道,周南市,2022,10,22,01,19,5夜,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,65～74歳,普通乗用,軽貨物,自家用,自家用,損傷なし,負傷,34.11532194,131.8605,土曜,その他
光,0075,負傷,000,001,市道,光市,2022,10,22,08,01,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,人対車両,45～54歳,25～34歳,軽乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,33.98387,131.9537844,土曜,その他
岩国,0186,負傷,000,003,県道,岩国市,2022,10,22,09,25,2昼,晴,非市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,45～54歳,準中型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.08295389,132.0813372,土曜,その他
宇部,0277,負傷,000,001,国道190号,宇部市,2022,10,22,09,37,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　中,直線,交差点内,規制なし,車両相互,75歳以上,01～24歳,軽貨物,原付二種　51～125cc,自家用,自家用,損傷なし,負傷,33.97607833,131.1893886,土曜,その他
山口,0177,負傷,000,001,国道376号,山口市,2022,10,22,11,35,2昼,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,65～74歳,75歳以上,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.18867806,131.6621269,土曜,その他
長門,0036,負傷,000,001,国道191号,長門市,2022,10,22,15,13,2昼,晴,非市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,標識　規制なし,表示なし,交差点　大　大,直線,交差点内,規制なし,車両相互,45～54歳,55～64歳,大型貨物,自転車,事業用,自転車,損傷なし,負傷,34.37274833,131.2063814,土曜,その他
周南,0184,負傷,000,001,国道２号,周南市,2022,10,22,15,40,2昼,晴,非市街地,舗装　乾燥,交差点付近,点灯３灯式,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,25～34歳,大型貨物,普通乗用,事業用,自家用,損傷なし,負傷,34.0802575,131.7689364,土曜,その他
山口,0167,負傷,000,001,市道,山口市,2022,10,22,18,25,4夜暮,晴,市街地,舗装　乾燥,交差点,点灯３灯式,標識　規制なし,表示なし,対象外当事者,対象外当事者,交差点　大　小,直線,交差点内,規制なし,人対車両,45～54歳,55～64歳,普通乗用,歩行者,自家用,対象外当事者,損傷なし,負傷,34.17142583,131.4458008,土曜,その他
山口,0165,負傷,000,001,一般の交通の用に供するその他の道路,山口市,2022,10,22,23,11,5夜,晴,市街地,舗装　乾燥,その他,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,一般交通の場所,一般交通の場所,単独（交差点付近を含む）,規制なし,人対車両,55～64歳,45～54歳,普通乗用,歩行者,事業用,対象外当事者,損傷なし,負傷,34.16638194,131.4595156,土曜,その他
光,0083,負傷,000,002,市道,光市,2022,10,23,07,44,2昼,晴,市街地,舗装　乾燥,交差点,施設なし,標識　規制なし,表示なし,標識　標準　反射式,表示あり,交差点　小　小,直線,交差点内,規制なし,車両相互,55～64歳,45～54歳,普通乗用,軽乗用,自家用,自家用,負傷,負傷,33.9520425,131.9540544,日曜,その他
岩国,0178,負傷,000,002,県道,岩国市,2022,10,23,10,15,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　9.0m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,45～54歳,35～44歳,普通乗用,軽乗用,自家用,自家用,負傷,損傷なし,34.10240917,132.0961056,日曜,その他
長門,0043,負傷,000,001,国道191号,長門市,2022,10,23,10,44,2昼,晴,非市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　5.5m以上,直線,単独（交差点付近を含む）,規制なし,車両単独,65～74歳,不明,原付一種,物件等,自家用,対象外当事者,負傷,対象外当事者,34.37514278,131.1445775,日曜,その他
萩,0052,負傷,000,001,町道,阿武町,2022,10,23,11,58,2昼,晴,非市街地,舗装　乾燥,交差点,施設なし,標識　標準　反射式,表示なし,標識　標準　反射式,表示なし,交差点　小　小,直線,交差点内,規制なし,車両相互,35～44歳,35～44歳,小型二輪　751cc以上,小型二輪　751cc以上,自家用,自家用,損傷なし,負傷,34.57301556,131.5495767,日曜,その他
周南,0188,負傷,000,001,県道,周南市,2022,10,23,12,41,2昼,晴,市街地,舗装　乾燥,交差点付近,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m未満,直線,単独（交差点付近を含む）,規制なし,車両相互,01～24歳,35～44歳,軽乗用,軽乗用,自家用,自家用,損傷なし,負傷,34.03244889,131.8371475,日曜,その他
宇部,0283,負傷,000,001,市道,宇部市,2022,10,24,17,49,4夜暮,晴,市街地,舗装　乾燥,直路,施設なし,対象外当事者,対象外当事者,対象外当事者,対象外当事者,単路　3.5m以上,直線,単独（交差点付近を含む）,規制なし,車両相互,25～34歳,01～24歳,普通乗用,普通乗用,自家用,自家用,損傷なし,負傷,33.99269139,131.2097869,月曜,その他
