都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,種別,住所,方書,緯度,経度,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
350001,3500155314,山口県,,"下関市立
長府第二保育園",シモノセキシリツチョウフダイニホイクエン,認可公立保育所,下関市長府中六波町12-26,,34.013256,130.991653,,,"083-
245-0044",,,,下関市,,100,,,,,,,,
350001,3500155315,山口県,,"下関市立
長府第三保育園",シモノセキシリツチョウフダイサンホイクエン,認可公立保育所,下関市長府松小田本町1-38,,34.021103,131.001785,,,"083-
248-0152",,,,下関市,,85,,,,,,,,
350001,3500155316,山口県,,"下関市立
名池保育園",シモノセキシリツメイチホイクエン,認可公立保育所,下関市名池町10-2,,33.958378,130.937561,,,"083-
231-2823",,,,下関市,,100,,,,,,,,
350001,3500155317,山口県,,"下関市立
双葉保育園",シモノセキシリツフタバホイクエン,認可公立保育所,下関市豊浦町大字宇賀字川嶋12984-1,,34.217777,130.938232,,,"083-
776-0202",,,,下関市,,40,,,,,,,,
350001,3500155318,山口県,,"下関市立
長府第四保育園",シモノセキシリツチョウフダイヨンホイクエン,認可公立保育所,下関市長府八幡町1-1,,34.010471,130.996063,,,"083-
246-3360",,,,下関市,,95,,,,,,,,
350001,3500155319,山口県,,"下関市立
幸町保育園",シモノセキシリツサイワイマチホイクエン,認可公立保育所,下関市幸町18-6,,33.961525,130.94519,,,"083-
232-2036",,,,下関市,,90,,,,,,,,
350001,3500155320,山口県,,"下関市立
幡生保育園",シモノセキシリツハタブホイクエン,認可公立保育所,下関市幡生宮の下町25-13,,33.985039,130.931686,,,"083-
253-5656",,,,下関市,,140,,,,,,,,
350001,3500155321,山口県,,専立寺保育園,センリュウジホイクエン,認可私立保育所,下関市彦島本村町5丁目9-26,,33.941647,130.910004,,,"083-
266-4843",,,,"社会福祉法人
専立寺保育園",,70,,,,,,,,
350001,3500155322,山口県,,慈光保育園,ジコウホイクエン,認可私立保育所,下関市伊崎町1丁目11-16,,33.955822,130.919159,,,"083-
231-2970",,,,"社会福祉法人
慈光保育園",,80,,,,,,,,
350001,3500155323,山口県,,たんぽぽ保育園,タンポポホイクエン,認可私立保育所,山口市小郡新町2丁目5-1,,34.113434,131.394012,,,"083-
972-7066",,,,"社会福祉法人
たんぽぽ会",,118,,,,,,,,
350001,3500155324,山口県,,安楽保育園,アンラクホイクエン,認可私立保育所,下関市豊浦町大字小串字向山502番2,,34.176769,130.937637,,,"083-
774-0880",,,,"社会福祉法人
安楽会",,45,,,,,,,,
350001,3500155325,山口県,,たんぽぽ保育園,タンポポホイクエン,認可私立保育所,岩国市周東町下久原８３０－１,,34.087006,132.05365,,,"0827-
84-7373",,,,"特定非営利
活動法人
たんぽぽ
わたげの会",,90,,,,,,,,
350001,3500155326,山口県,,清和保育園,セイワホイクエン,認可私立保育所,下関市秋根本町2-8-10,,34.009739,130.951614,,,"083-
256-2533",,,,"社会福祉法人
清和保育園",,195,,,,,,,,
350001,3500155327,山口県,,長府幼稚園,チョウフヨウチエン,認定こども園（幼保連携型）,下関市長府金屋町2-7,,34.002995,130.990433,金屋浜バス停から徒歩３分,駐車スペース40台,(083)246-0070,,(083)245-7565,,,,,4月1日満１歳から,月火水木金,7:30,18:00,12/19～1/3年末年始休日・8/12～8/16盆休み,無,http://chofu-youchien.com/,
350001,3500155328,山口県,,王司保育園,オウジホイクエン,認可私立保育所,下関市王司上町2丁目8-13,,34.039978,131.010193,,,"083-
248-0720",,,,"社会福祉法人
剛美会",,130,,,,,,,,
350001,3500155329,山口県,,鏡山保育園,カガミヤマホイクエン,認可私立保育所,下関市長府印内町7-11,,34.004124,130.990417,,,"083-
246-0530",,,,東　　好子,,60,,,,,,,,
350001,3500155330,山口県,,小月保育園,オヅキホイクエン,認可私立保育所,下関市小月茶屋2丁目9-1,,34.06736,131.02948,,,"083-
283-0085",,,,"社会福祉法人
下関みらい",,150,,,,,,,,
350001,3500155331,山口県,,ひまわり保育園,ヒマワリホイクエン,認可私立保育所,下関市長崎町1丁目1-4,,33.957237,130.924744,,,"083-
222-2120",,,,"宗教法人
法正院",,60,,,,,,,,
350001,3500155332,山口県,,ひまわり保育園,ヒマワリホイクエン,認可私立保育所,周南市大字大河内字自由が丘10700-336,,34.023735,131.948151,,,"0833-
91-3749",,,,"社会福祉法人
ひまわり会",,110,,,,,,,,
350001,3500155333,山口県,,みそら保育園,ミソラホイクエン,認可私立保育所,下関市大字福江1733-1,,34.054482,130.92009,,,"083-
258-0239",,,,"社会福祉法人
みそら保育園",,180,,,,,,,,
350001,3500155334,山口県,,木の実保育園,キノミホイクエン,認可私立保育所,下関市川中本町1番19号,,34.002499,130.931534,,,"083-
252-4065",,,,"社会福祉法人
木の実保育園",,199,,,,,,,,
350001,3500155335,山口県,,ひえだ保育園,ヒエダホイクエン,認可私立保育所,下関市稗田中町8-1,,33.996399,130.926697,,,"083-
253-0766",,,,"社会福祉法人
稗田福祉会",,100,,,,,,,,
350001,3500155336,山口県,,のあ保育園,ノアホイクエン,認可私立保育所,下関市武久町2丁目70-10,,33.985332,130.918198,,,"083-
252-3056",,,,"社会福祉法人
きずな",,130,,,,,,,,
350001,3500155337,山口県,,いずみ保育園,イズミホイクエン,認可私立保育所,下関市勝谷新町3-7-9,,34.006176,130.971954,,,"083-
256-0955",,,,"社会福祉法人
いずみ保育園",,130,,,,,,,,
350001,3500155338,山口県,,清末保育園,キヨスエホイクエン,認可私立保育所,下関市清末中町1丁目5番1号,,34.05909,131.023468,,,"083-
282-0288",,,,"社会福祉法人
清末保育園",,120,,,,,,,,
350001,3500155339,山口県,,新生保育園,シンセイホイクエン,認可私立保育所,下関市西観音町1-5,,34.049347,131.005875,,,"083-
248-0512",,,,"社会福祉法人
新生園",,210,,,,,,,,
350001,3500155340,山口県,,勝山保育園,カツヤマホイクエン,認可私立保育所,下関市秋根新町12-12,,34.010075,130.947205,,,"083-
256-6888",,,,"社会福祉法人
勝山園",,209,,,,,,,,
350001,3500155341,山口県,,みどり保育園,ミドリホイクエン,認可私立保育所,下関市綾羅木本町6丁目19-19,,34.006123,130.919937,,,"083-
253-4509",,,,橘　みよ子,,90,,,,,,,,
350001,3500155342,山口県,,しょうや保育園,ショウヤホイクエン,認可私立保育所,下関市大字勝谷字阿ら安879-6,,34.016533,130.97995,,,"083-
256-2431",,,,"社会福祉法人
法輪会",,110,,,,,,,,
350001,3500155343,山口県,,ゆたか保育園,ユタカホイクエン,認可私立保育所,下関市川中豊町7丁目9番8号,,33.993382,130.937164,,,"083-
255-1660",,,,"社会福祉法人
ゆたか保育会",,140,,,,,,,,
350001,3500155344,山口県,,弥生保育園,ヤヨイホイクエン,認可私立保育所,下関市幡生町二丁目28-25,,33.978844,130.929901,,,"083-
252-1237",,,,"社会福祉法人
きずな",,90,,,,,,,,
350001,3500155345,山口県,,小波保育園,サザナミホイクエン,認可私立保育所,下関市汐入町19-18,,33.972786,130.918213,,,"083-
222-8222",,,,"社会福祉法人
小波会",,130,,,,,,,,
350001,3500155346,山口県,,"宇部市立
神原保育園",ウベシリツカミハラホイクエン,認可公立保育所,宇部市琴芝町二丁目3番30号,,33.951836,131.25502,,,"0836-
21-4311",,,,宇部市,,120,,,,,,,,
350001,3500155347,山口県,,"宇部市立
新川保育園",ウベシリツシンカワホイクエン,認可公立保育所,宇部市朝日町6番25号,,33.957363,131.246735,,,"0836-
21-3271",,,,宇部市,,120,,,,,,,,
350001,3500155348,山口県,,"宇部市立
原保育園",ウベシリツハラホイクエン,認可公立保育所,宇部市妻崎開作1982番地,,33.971478,131.202545,,,"0836-
41-8517",,,,宇部市,,120,,,,,,,,
350001,3500155349,山口県,,"宇部市立
西岐波保育園",ウベシリツニシキワホイクエン,認可公立保育所,宇部市床波四丁目11番40号,,33.955719,131.3134,,,"0836-
51-9214",,,,宇部市,,90,,,,,,,,
350001,3500155350,山口県,,"宇部市立
第二乳児保育園",ウベシリツダイニニュウジホイクエン,認可公立保育所,宇部市南浜町二丁目2番15号,,33.964001,131.233459,,,"0836-
33-2770",,,,宇部市,,60,,,,,,,,
350001,3500155351,山口県,,命信寺保育園,ミヨウシンジホイクエン,認可私立保育所,宇部市北琴芝一丁目9番32号,,33.959251,131.25383,,,"0836-
34-3627",,,,"社会福祉法人
みのり園",,150,,,,,,,,
350001,3500155352,山口県,,みどり保育園,ミドリホイクエン,認可私立保育所,防府市緑町1丁目8-9,,34.055012,131.576935,,,"0835-
23-7343",,,,"社会福祉法人
みどり会",,220,,,,,,,,
350001,3500155353,山口県,,るんびに保育園,ルンビニホイクエン,認可私立保育所,宇部市昭和町三丁目4番18号,,33.936054,131.257965,,,"0836-
31-8555",,,,"社会福祉法人
るんびに保育園",,108,,,,,,,,
350001,3500155354,山口県,,船木保育園,フナキホイクエン,認可私立保育所,宇部市船木1467番地4,,34.052166,131.207214,,,"0836-
67-0854",,,,辻田篤信,,70,,,,,,,,
350001,3500155355,山口県,,法泉寺保育園,ホウセンジホイクエン,認可私立保育所,宇部市松山町五丁目6番9号,,33.933533,131.260391,,,"0836-
34-0412",,,,"社会福祉法人
法泉寺保育園",,60,,,,,,,,
350001,3500155356,山口県,,厚南保育園,コウナンホイクエン,認可私立保育所,宇部市厚南北三丁目23番51号,,33.997719,131.213425,,,"0836-
41-8675",,,,"社会福祉法人
智心会",,100,,,,,,,,
350001,3500155357,山口県,,みのり保育園,ミノリホイクエン,認可私立保育所,下関市垢田町3丁目11-41,,33.990959,130.923218,,,"083-
252-2295",,,,廣瀬祖開,,120,,,,,,,,
350001,3500155358,山口県,,大学院幼児園,ダイガクインヨウジエン,認可私立保育所,宇部市野中四丁目8番8号,,33.949043,131.280472,,,"0836-
38-3800",,,,"社会福祉法人
大学院幼児園",,120,,,,,,,,
350001,3500155359,山口県,,琴崎保育園,コトザキホイクエン,認可私立保育所,宇部市上宇部571番地2,,33.972401,131.272385,,,"0836-
21-7775",,,,"社会福祉法人
琴崎保育会",,170,,,,,,,,
350001,3500155360,山口県,,みのり保育園,ミノリホイクエン,認可私立保育所,山口市芝崎町8－1,,34.190418,131.489197,,,083-902-1666,,,,社会福祉法人島地保育園,,60,,,,,,,,
350001,3500155361,山口県,,波木保育園,ナミキホイクエン,認可私立保育所,宇部市東岐波5587番地2,,33.973625,131.336716,,,"0836-
58-2149",,,,"社会福祉法人
波木保育園",,60,,,,,,,,
350001,3500155362,山口県,,第二波木保育園,ダイニナミキホイクエン,認可私立保育所,宇部市開六丁目17番7号,,33.959438,131.277771,,,"0836-
21-2941",,,,"社会福祉法人
波木保育園",,30,,,,,,,,
350001,3500155363,山口県,,新神原保育園,シンカミハラホイクエン,認可私立保育所,宇部市東本町二丁目1番1号,,33.948517,131.247849,,,"0836-
32-0509",,,,"社会福祉法人
新神原保育園",,90,,,,,,,,
350001,3500155364,山口県,,桃山保育園,モモヤマホイクエン,認可私立保育所,宇部市西小串五丁目6番14-8,,33.965519,131.24469,,,"0836-
32-2598",,,,"社会福祉法人
みのり園",,90,,,,,,,,
350001,3500155365,山口県,,萩原保育園,ハギハラホイクエン,認可私立保育所,宇部市今村北五丁目2-32,,33.958675,131.303696,,,"0836-
51-3429",,,,"社会福祉法人
有倫館",,30,,,,,,,,
350001,3500155366,山口県,,藤山保育園,フジヤマホイクエン,認可私立保育所,宇部市西平原二丁目9番15号,,33.975758,131.223434,,,"0836-
33-8861",,,,"社会福祉法人
藤山保育園",,130,,,,,,,,
350001,3500155367,山口県,,東割保育園,ヒガシワリホイクエン,認可私立保育所,宇部市妻崎開作246番地5,,33.978664,131.215698,,,"0836-
41-9575",,,,"社会福祉法人
東割保育会",,130,,,,,,,,
350001,3500155368,山口県,,小羽山保育園,オバヤマホイクエン,認可私立保育所,宇部市南小羽山一丁目5番6号,,33.973644,131.256119,,,"0836-
31-3150",,,,"社会福祉法人
紹隆会",,110,,,,,,,,
350001,3500155369,山口県,,二俣瀬保育園,フタマタセホイクエン,認可私立保育所,宇部市木田29番地2,,34.064102,131.281021,,,"0836-
62-1205",,,,"社会福祉法人
明照福祉会",,30,,,,,,,,
350001,3500155370,山口県,,丸尾原保育園,マルオバラホイクエン,認可私立保育所,宇部市東岐波4364番地2,,33.96608,131.346085,,,"0836-
58-5377",,,,"社会福祉法人
松涛会",,50,,,,,,,,
350001,3500155371,山口県,,もみじ保育園,モミジホイクエン,認可外保育所,岩国市南岩国町4丁目59-6,,34.131039,132.197083,,,0827-34-1877,,,,,,12,6か月～5歳,,7:00,19:00,,有,,
350001,3500155372,山口県,,めぐみ保育園,メグミホイクエン,認可私立保育所,宇部市東小羽山町二丁目5番7号,,33.981224,131.261063,,,"0836-
22-1151",,,,"社会福祉法人
白光会",,60,,,,,,,,
350001,3500155373,山口県,,ぱんだ保育園,パンダホイクエン,認可私立保育所,宇部市あすとぴあ七丁目1番1号,,33.980404,131.296555,,,"0836-
53-5000",,,,"社会福祉法人
アスワン山荘",,60,,,,,,,,
350001,3500155374,山口県,,山口保育園,ヤマグチホイクエン,認可公立保育所,山口市旭通り一丁目6-19,,34.168545,131.470978,,,"083-
922-0354",,,,山口市,,150,,,,,,,,
350001,3500155375,山口県,,小郡保育園,オゴオリホイクエン,認可公立保育所,山口市小郡下郷1628-18,,34.09761,131.399567,,,"083-
973-0340",,,,山口市,,90,,,,,,,,
350001,3500155376,山口県,,陶保育園,スエホイクエン,認可公立保育所,山口市陶4666-1,,34.093872,131.414902,,,"083-
972-0936",,,,山口市,,80,,,,,,,,
350001,3500155377,山口県,,あじす保育園,アジスホイクエン,認可公立保育所,山口市阿知須2735-1,,34.016357,131.343506,,,"0836-
65-2117",,,,山口市,,120,,,,,,,,
350001,3500155378,山口県,,堀保育園,ホリホイクエン,認可公立保育所,山口市徳地堀1616,,34.189011,131.636612,,,"0835-
52-0266",,,,山口市,,20,,,,,,,,
350001,3500155379,山口県,,小郡上郷保育園,オゴオリカミゴウホイクエン,認可公立保育所,山口市小郡新町一丁目18-27,,34.113533,131.397278,,,"083-
973-2561",,,,山口市,,140,,,,,,,,
350001,3500155380,山口県,,東山保育園,ヒガシヤマホイクエン,認可公立保育所,山口市東山二丁目2-27,,34.176369,131.481735,,,"083-
922-3850",,,,山口市,,120,,,,,,,,
350001,3500155381,山口県,,大内保育園,オオウチホイクエン,認可公立保育所,山口市大内矢田北三丁目4－23,,34.157784,131.503052,,,"083-
927-0001",,,,山口市,,120,,,,,,,,
350001,3500155382,山口県,,楠木保育園,クスノキホイクエン,認可公立保育所,山口市楠木町1-44,,34.170403,131.454529,,,"083-
923-1722",,,,山口市,,120,,,,,,,,
350001,3500155383,山口県,,三の宮保育園,サンノミヤホイクエン,認可公立保育所,山口市芝崎町9-73,,34.188396,131.489548,,,"083-
924-0327",,,,山口市,,110,,,,,,,,
350001,3500155384,山口県,,山口第二保育園,ヤマグチダイニホイクエン,認可公立保育所,山口市三和町9-2,,34.168274,131.469452,,,"083-
925-2181",,,,山口市,,40,,,,,,,,
350001,3500155385,山口県,,三つ葉保育園,ミツバホイクエン,認可私立保育所,山口市嘉川1410-1,,34.077679,131.378555,,,"083-
989-4485",,,,南　　寛正,,50,,,,,,,,
350001,3500155386,山口県,,花尾保育園,ハナオホイクエン,認可私立保育所,山口市徳地島地354,,34.16304,131.691879,,,"0835-
54-0210",,,,"社会福祉法人
花尾保育会",,20,,,,,,,,
350001,3500155387,山口県,,秋穂保育園,アイオホイクエン,認可私立保育所,山口市秋穂東900-7,,34.034588,131.463455,,,"083-
984-2557",,,,"社会福祉法人
秋穂保育会",,50,,,,,,,,
350001,3500155388,山口県,,"愛児園乳児
保育所",アイジエンニュウジホイクショ,認可私立保育所,山口市大手町6-17,,34.183735,131.473404,,,"083-
922-7126",,,,"社会福祉法人
吉敷愛児園",,60,,,,,,,,
350001,3500155389,山口県,,"愛児園湯田
保育所",アイジエンユダホイクショ,認可私立保育所,山口市富田原町42-4,,34.160702,131.463989,,,"083-
922-6545",,,,"社会福祉法人
吉敷愛児園",,210,,,,,,,,
350001,3500155390,山口県,,島地保育園,シマジホイクエン,認可私立保育所,山口市徳地島地255-1,,34.16304,131.691879,,,"0835-
54-0563",,,,"社会福祉法人
島地保育園",,60,,,,,,,,
350001,3500155391,山口県,,"愛児園平川
保育所",アイジエンヒラカワホイクショ,認可私立保育所,山口市吉田3050,,34.144775,131.461807,,,"083-
925-4997",,,,"社会福祉法人
吉敷愛児園",,150,,,,,,,,
350001,3500155392,山口県,,おおとり保育園,オオトリホイクエン,認可私立保育所,山口市維新公園五丁目10-1,,34.161575,131.433548,,,"083-
933-0660",,,,"社会福祉法人
吉敷愛児園",,150,,,,,,,,
350001,3500155393,山口県,,もみじ保育園,モミジホイクエン,,岩国市南岩国町4-59-6,,34.131039,132.197083,,,0827-34-1877,,,,有限会社　岩国メディカルサポート,,6,,,,,,,,
350001,3500155394,山口県,,嘉川保育園,カガワホイクエン,認可私立保育所,山口市江崎2712-1,,34.057693,131.366196,,,"083-
989-3518",,,,"社会福祉法人
百華児童苑",,110,,,,,,,,
350001,3500155395,山口県,,さやま保育園,サヤマホイクエン,認可私立保育所,山口市佐山2793,,34.037083,131.357468,,,"083-
989-3013",,,,"社会福祉法人
であいの里",,120,,,,,,,,
350001,3500155396,山口県,,大内光輪保育園,オオウチコウリンホイクエン,認可私立保育所,山口市大内問田四丁目9-13,,34.151493,131.485809,,,"083-
934-5570",,,,"社会福祉法人
百華児童苑",,150,,,,,,,,
350001,3500155397,山口県,,大海保育園,オオウミホイクエン,認可私立保育所,山口市秋穂東978-1,,34.014809,131.452942,,,"083-
984-2241",,,,"社会福祉法人
徳寿会",,60,,,,,,,,
350001,3500155398,山口県,,"大内すこやか
保育園",オオウチスコヤカホイクエン,認可私立保育所,山口市大内矢田北三丁目22-11,,34.155495,131.503738,,,"083-
941-1150",,,,"社会福祉法人
光善会",,90,,,,,,,,
350001,3500155399,山口県,,めばえ保育園,メバエホイクエン,認可私立保育所,山口市矢原887-6,,34.156143,131.445297,,,"083-
928-6278",,,,"社会福祉法人
育慈会",,150,,,,,,,,
350001,3500155400,山口県,,"とものその
保育園",トモノソノホイクエン,認可私立保育所,山口市朝田510-1,,34.150616,131.436615,,,"083-
934-0415",,,,"社会福祉法人
同朋福祉会",,130,,,,,,,,
350001,3500155401,山口県,,"大内なかよし
こども園",オオウチナカヨシコドモエン,認可私立保育所,山口市大内長野1573-1,,34.163776,131.514771,,,"083-
902-3366",,,,"社会福祉法人
光善会",,90,,,,,,,,
350001,3500155402,山口県,,"きらきら星
保育園",キラキラボシホイクエン,認可私立保育所,山口市大内長野521-1,,34.160595,131.526459,,,"083-
927-5023",,,,"社会福祉法人
育慈会",,120,,,,,,,,
350001,3500155403,山口県,,"はあと保育園
新山口",ハアトホイクエン,認可私立保育所,山口市小郡平成町1-20,,34.088314,131.400269,,,083-976-2460,,,,"社会福祉法人
青藍会",,120,,,,,,,,
350001,3500155404,山口県,,"はあと保育園

中央",ハアトホイクエンチュウオウ,認可私立保育所,山口市神田町4-22,,34.172981,131.456573,,,083-941-5580,,,,"社会福祉法人
青藍会",,120,,,,,,,,
350001,3500155405,山口県,,花尾第二保育園,ハナオダイニホイクエン,認可私立保育所,山口市江良二丁目１-17,,34.191113,131.484314,,,083-922-7801,,,,"社会福祉法人
花尾保育会",,20,,,,,,,,
350001,3500155406,山口県,,"愛児園みやのの森
保育園",アイジエンミヤノノモリホイクエン,認可私立保育所,山口市宮野下953,,34.187157,131.49913,,,083-932-8787,,,,"社会福祉法人
吉敷愛児園",,80,,,,,,,,
350001,3500155407,山口県,,"夢の星保育園
大内園",ユメノホシホイクエンオオウチエン,認可私立保育所,山口市大内長野1061-3,,34.160595,131.526459,,,083-927-3375,,,,"社会福祉法人
育慈会",,90,,,,,,,,
350001,3500155408,山口県,,"夢の星保育園
穂積園",ユメノホシホイクエンホヅミエン,認可私立保育所,山口市穂積町731-1,,34.155128,131.455597,,,083-921-3556,,,,"社会福祉法人
育慈会",,90,,,,,,,,
350001,3500155409,山口県,,ルンビニ保育園,ルンビニホイクエン,認可私立保育所,岩国市玖珂町5950-2,,34.100464,132.092773,,,"0827-
82-4117",,,,森　慶樹,,60,,,,,,,,
350001,3500155410,山口県,,あさひ小郡保育園,アサヒオゴオリホイクエン,認可私立保育所,山口市小郡下郷313-2,,34.106709,131.398026,,,083-902-2325,,,,"社会福祉法人
向学会",,90,,,,,,,,
350001,3500155411,山口県,,"萩市
須佐保育園",ハギシスサホイクエン,認可公立保育所,萩市大字須佐5200番地4,,34.62389,131.623734,,,"08387-
6-2120",,,,萩市,,40,,,,,,,,
350001,3500155412,山口県,,"萩市
田万川保育園",ハギシタマガワホイクエン,認可公立保育所,萩市大字江崎522番地,,34.645512,131.634171,,,"08387-
2-0055",,,,萩市,,90,,,,,,,,
350001,3500155413,山口県,,"萩市
越ケ浜保育園",ハギシコシガハマホイクエン,認可公立保育所,萩市大字椿東1189番地361,,34.447624,131.407471,,,"0838-
25-0249",,,,萩市,,80,,,,,,,,
350001,3500155414,山口県,,"萩市
椿保育園",ハギシツバキホイクエン,認可公立保育所,萩市大字椿2794番地,,34.397221,131.402878,,,"0838-
25-2270",,,,萩市,,80,,,,,,,,
350001,3500155415,山口県,,"萩市
三見保育園",ハギシサンミホイクエン,認可公立保育所,萩市三見3099番地,,34.387905,131.340515,,,"0838-
27-0036",,,,萩市,,30,,,,,,,,
350001,3500155416,山口県,,"萩市
福川保育園",ハギシフクガワホイクエン,認可公立保育所,萩市大字福井下4015番地,,34.417358,131.475433,,,"0838-
52-0115",,,,萩市,,30,,,,,,,,
350001,3500155417,山口県,,"萩市
紫福保育園",ハギシシブキホイクエン,認可公立保育所,萩市大字紫福3356番地,,34.473858,131.522369,,,"0838-
53-0019",,,,萩市,,30,,,,,,,,
350001,3500155418,山口県,,"萩市
椿東保育園",ハギシチントウホイクエン,認可公立保育所,萩市大字椿東４５０４番地,,34.42234,131.414688,,,"0838-
22-0147",,,,萩市,,130,,,,,,,,
350001,3500155419,山口県,,"萩市
川上保育園",ハギシカワカミホイクエン,認可公立保育所,萩市川上4533番地1,,34.35368,131.495499,,,"0838-
54-2022",,,,萩市,,30,,,,,,,,
350001,3500155420,山口県,,"萩市
あさひ保育園",ハギシアサヒホイクエン,認可公立保育所,萩市大字明木2906番地,,34.317074,131.413254,,,"0838-
55-0755",,,,萩市,,60,,,,,,,,
350001,3500155421,山口県,,"萩市
山田保育園",ハギシヤマダホイクエン,認可公立保育所,萩市大字山田4253番地,,34.403774,131.384354,,,"0838-
22-1256",,,,萩市,,90,,,,,,,,
350001,3500155422,山口県,,"萩市
むつみ保育園",ハギシムツミホイクエン,認可公立保育所,萩市大字吉部上3170番地1,,34.444626,131.588745,,,"08388-
6-5400",,,,萩市,,45,,,,,,,,
350001,3500155423,山口県,,日の丸保育園,ヒノマルホイクエン,認可私立保育所,萩市恵美須町102番地,,34.413822,131.39711,,,0838-25-2143,,,,"社会福祉法人
日の丸保育園",,170,,,,,,,,
350001,3500155424,山口県,,住の江保育園,スミノエホイクエン,認可私立保育所,萩市大字浜崎町240番地,,34.42001,131.399841,,,"0838-
24-3060",,,,"社会福祉法人
住の江保育園",,115,,,,,,,,
350001,3500155425,山口県,,春日保育園,カスガホイクエン,認可私立保育所,萩市大字堀内325番地10,,34.410404,131.39003,,,"0838-
25-2470",,,,"社会福祉法人
春日福祉会",,70,,,,,,,,
350001,3500155426,山口県,,大島保育園,オオシマホイクエン,認可私立保育所,萩市大字大島211番地,,34.501541,131.410446,,,"0838-
28-0691",,,,"社会福祉法人
萩市
社会福祉協議会",,20,,,,,,,,
350001,3500155427,山口県,,"防府市立
宮市保育所",ホウフシリツミヤイチホイクショ,認可公立保育所,防府市本橋町18-1,,34.065907,131.566635,,,"0835-
23-5615",,,,防府市,,90,,,,,,,,
350001,3500155428,山口県,,"防府市立
江泊保育所",ホウフシリツエドマリホイクショ,認可公立保育所,防府市大字江泊1068,,34.043896,131.612091,,,"0835-
38-3844",,,,防府市,,60,,,,,,,,
350001,3500155429,山口県,,華陽保育園,カヨウホイクエン,認可私立保育所,防府市大字田島716-5,,34.024731,131.561386,,,"0835-
22-0003",,,,"社会福祉法人
華陽会",,90,,,,,,,,
350001,3500155430,山口県,,"
三田尻保育所",ミタジリホイクショ,認可私立保育所,防府市岡村町9-9,,34.045494,131.57019,,,"0835-
22-1146",,,,"社会福祉法人　
恵日会",,100,,,,,,,,
350001,3500155431,山口県,,西浦保育園,ニシノウラホイクエン,認可私立保育所,防府市大字西浦1731,,34.022141,131.524155,,,"0835-
29-0018",,,,"社会福祉法人
西浦保育園",,90,,,,,,,,
350001,3500155432,山口県,,牟礼保育園,ムレホイクエン,認可私立保育所,防府市牟礼今宿二丁目13-25,,34.053715,131.6035,,,"0835-
38-0768",,,,"社会福祉法人
牟礼会",,150,,,,,,,,
350001,3500155433,山口県,,ルンビニ保育園,ルンビニホイクエン,認可私立保育所,柳井市柳井2202-2,,33.968906,132.119827,,,"0820-
22-1078",,,,"社会福祉法人
文殊会",,100,,,,,,,,
350001,3500155434,山口県,,勝間保育園,カツマホイクエン,認可私立保育所,防府市東三田尻1丁目8-1,,34.047604,131.574677,,,"0835-
22-7112",,,,"社会福祉法人
恵日会",,120,,,,,,,,
350001,3500155435,山口県,,小野保育園,オノホイクエン,認可私立保育所,宇部市小野8298番地1,,34.117241,131.334793,,,"0836-
64-2114",,,,"社会福祉法人
育修会",,20,,,,,,,,
350001,3500155436,山口県,,華城保育園,ハナギホイクエン,認可私立保育所,防府市伊佐江町11-40,,34.046921,131.549805,,,"0835-
23-3185",,,,"社会福祉法人
華城保育園",,120,,,,,,,,
350001,3500155437,山口県,,西佐波保育園,ニシサバホイクエン,認可私立保育所,防府市高倉1丁目16-10,,34.055294,131.556824,,,"0835-
23-5538",,,,"社会福祉法人
みどり会",,150,,,,,,,,
350001,3500155438,山口県,,妙蓮寺保育園,ミョウレンジホイクエン,認可私立保育所,防府市大字台道5381,,34.052521,131.480865,,,"0835-
33-0066",,,,"社会福祉法人
妙蓮寺保育園",,70,,,,,,,,
350001,3500155439,山口県,,東牟礼保育園,ヒガシムレホイクエン,認可私立保育所,防府市大字牟礼836-3,,34.065125,131.611771,,,"0835-
38-1206",,,,"社会福祉法人
牟礼会",,80,,,,,,,,
350001,3500155440,山口県,,新田保育園,シンデンホイクエン,認可私立保育所,防府市大字新田847-2,,34.031296,131.565704,,,"0835-
23-8558",,,,"社会福祉法人
華陽会",,100,,,,,,,,
350001,3500155441,山口県,,"
西須賀保育所",ニシスガホイクショ,認可私立保育所,防府市大字新田1204-3,,34.027596,131.569016,,,"0835-
24-0972",,,,"社会福祉法人
華陽会",,90,,,,,,,,
350001,3500155442,山口県,,小野保育園,オノホイクエン,認可私立保育所,防府市大字奈美750-1,,34.133392,131.587479,,,"0835-
36-0011",,,,"社会福祉法人
小野保育協議会",,50,,,,,,,,
350001,3500155443,山口県,,玉祖保育園,タマノヤホイクエン,認可私立保育所,防府市大字佐野362,,34.055721,131.525726,,,"0835-
23-2808",,,,"社会福祉法人
わかば会",,120,,,,,,,,
350001,3500155444,山口県,,向島保育園,ムコウシマホイクエン,認可私立保育所,防府市大字向島806-12,,34.017887,131.578537,,,"0835-
22-1797",,,,"社会福祉法人
向島保育協議会",,50,,,,,,,,
350001,3500155445,山口県,,右田保育園,ミギタホイクエン,認可私立保育所,防府市大字下右田390-1,,34.07251,131.556458,,,"0835-
24-4936",,,,"社会福祉法人
慈恩会",,90,,,,,,,,
