都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/6/28,2025/6/28,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/7/5,2025/7/5,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/7/12,2025/7/12,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/7/16,2025/7/16,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/7/19,2025/7/19,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/7/26,2025/7/26,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/8/2,2025/8/2,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/8/9,2025/8/9,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/8/16,2025/8/16,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/8/20,2025/8/20,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/8/23,2025/8/23,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/9/6,2025/9/6,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/9/13,2025/9/13,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/9/17,2025/9/17,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/9/20,2025/9/20,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/9/27,2025/9/27,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/10/4,2025/10/4,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/10/11,2025/10/11,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/10/15,2025/10/15,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/10/25,2025/10/25,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/11/1,2025/11/1,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/11/8,2025/11/8,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/11/15,2025/11/15,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/11/19,2025/11/19,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/11/22,2025/11/22,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/12/6,2025/12/6,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/12/13,2025/12/13,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/12/17,2025/12/17,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
3.00002E+12,1024788,山口県,宇部市,2025年度　図書館　おはなしのじかん,2025年度　図書館　おはなしのじかん,,2025/12/20,2025/12/20,14:30,15:00,"第1・第4土曜日（午後2時30分～午後3時00分）
第2土曜日（午後2時30分～午後3時15分）
第3水曜日（午前10時30分～午前10時45分）
第3土曜日（午後2時30分～午後3時20分）","ボランティア団体や図書館司書による紙芝居や絵本の読みきかせなどを定期開催しています。心温まる物語をお子さんたちに届けています。
第1土曜日　紙芝居など（はなしの工房）
第2土曜日　読み聞かせなど（奇数月・グリムの会　偶数月：くれよん）
第3水曜日　よみきかせのじかん　（図書館）
第3土曜日　読み聞かせなど（チャイルド）
第4土曜日　読み聞かせなど（ことばの森）
",,,"宇部市立図書館
電話番号：0836－21－1966",,,,宇部市立図書館　おはなしのへや,宇部市琴芝町一丁目1番33号,,,,,,,,,,https://www.city.ube.yamaguchi.jp/kyouyou/toshokan/event/1024849/1024788.html,
